id,ts,texto,intent,origem,arquivo_origem,is_ruido,fonte,split,is_synth_test,lado,texto_clean,texto_tokens,texto_clean2,flag_tamanho,flag_sugestao
10bae68616d70e79,,ok muito obrigada d,despedida,raw,nan,False,original,train,,cliente,ok muito obrigada d,['muito'],muito,False,False
84c75770bb34c738,,bem e vc ana muito obrigada,despedida,raw,nan,False,original,train,,cliente,bem e vc ana muito obrigada,"['bem', 'muito']",bem muito,False,False
5631aef1b4cb2cb7,,certo obrigada o prazo de entrega sa o <num> dias mesmo,despedida,raw,nan,False,original,train,,cliente,certo obrigada o prazo de entrega sa o num dias mesmo,"['certo', 'prazo', 'entrega', 'dias', 'mesmo']",certo prazo entrega dias mesmo,False,False
e4aa28256f815680,,obrigada eu aviso sim gostei bastante vou levar para a cliente,despedida,raw,nan,False,original,train,,cliente,obrigada eu aviso sim gostei bastante vou levar para a cliente,"['aviso', 'gostei', 'bastante', 'levar', 'cliente']",aviso gostei bastante levar cliente,False,False
a659fc9a3c8085f7,,categoria,despedida,raw,nan,False,original,train,,cliente,categoria,['categoria'],categoria,False,False
6c230741121f39bc,,bia eu terminei de subir os produtos porem acho que esta com um delay amanha vou ver se terminou de atualizar na plataforma ta tudo certinho <num> categorias que criei com todo produtos descricao videos etc,despedida,raw,nan,False,original,train,,cliente,bia eu terminei de subir os produtos porem acho que esta com um delay amanha vou ver se terminou de atualizar na plataforma ta tudo certinho num categorias que criei com todo produtos descricao videos etc,"['terminei', 'subir', 'produtos', 'porem', 'acho', 'delay', 'amanha', 'ver', 'terminou', 'atualizar', 'plataforma', 'certinho', 'categorias', 'criei', 'todo', 'produtos', 'descricao', 'videos', 'etc']",terminei subir produtos porem acho delay amanha ver terminou atualizar plataforma certinho categorias criei todo produtos descricao videos etc,False,False
d3602295c40fea56,,ta otimo obrigada,despedida,raw,nan,False,original,train,,cliente,ta otimo obrigada,['otimo'],otimo,False,False
9059aa8c7f0bea54,,pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e na o deixar que situaa aues como essa ocorram novamente agradea o sua compreensa o e nos disponibilizamos para auxiliar da melhor forma possavel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitaa a o,despedida,raw,nan,False,original,train,,cliente,pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e na o deixar que situaa aues como essa ocorram novamente agradea o sua compreensa o e nos disponibilizamos para auxiliar da melhor forma possavel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitaa a o,"['pedimos', 'desculpas', 'ocorrido', 'pode', 'certeza', 'servira', 'aprimorarmos', 'nosso', 'atendimento', 'deixar', 'situaa', 'aues', 'ocorram', 'novamente', 'agradea', 'compreensa', 'disponibilizamos', 'auxiliar', 'melhor', 'forma', 'possavel', 'ficado', 'pouco', 'grande', 'body', 'informe', 'desejar', 'efetuar', 'troca', 'posso', 'agilizar', 'junto', 'marca', 'solicitaa']",pedimos desculpas ocorrido pode certeza servira aprimorarmos nosso atendimento deixar situaa aues ocorram novamente agradea compreensa disponibilizamos auxiliar melhor forma possavel ficado pouco grande body informe desejar efetuar troca posso agilizar junto marca solicitaa,False,False
8bb4ed853498c70e,,mto obrigada pelo retorno,despedida,raw,nan,False,original,train,,cliente,mto obrigada pelo retorno,"['mto', 'retorno']",mto retorno,False,False
590d411229b28a0a,,obrigada por ser nossa cliente,despedida,raw,nan,False,original,train,,cliente,obrigada por ser nossa cliente,"['ser', 'nossa', 'cliente']",ser nossa cliente,False,False
4c60a9f4f09ab1ff,,legal mto obrigada,despedida,raw,nan,False,original,train,,cliente,legal mto obrigada,"['legal', 'mto']",legal mto,False,False
2cf8b8b16878ec1a,,obrigada pelo retorno vou acompanhar entao beijo beijo,despedida,raw,nan,False,original,train,,cliente,obrigada pelo retorno vou acompanhar entao beijo beijo,"['retorno', 'acompanhar', 'entao', 'beijo', 'beijo']",retorno acompanhar entao beijo beijo,False,False
239be46e4bff9bca,,pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e nao deixar que situacoes como essa ocorram novamente agradeco sua compreensao e nos disponibilizamos para auxiliar da melhor forma possivel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitacao,despedida,raw,nan,False,original,train,,cliente,pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e nao deixar que situacoes como essa ocorram novamente agradeco sua compreensao e nos disponibilizamos para auxiliar da melhor forma possivel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitacao,"['pedimos', 'desculpas', 'ocorrido', 'pode', 'certeza', 'servira', 'aprimorarmos', 'nosso', 'atendimento', 'nao', 'deixar', 'situacoes', 'ocorram', 'novamente', 'agradeco', 'compreensao', 'disponibilizamos', 'auxiliar', 'melhor', 'forma', 'possivel', 'ficado', 'pouco', 'grande', 'body', 'informe', 'desejar', 'efetuar', 'troca', 'posso', 'agilizar', 'junto', 'marca', 'solicitacao']",pedimos desculpas ocorrido pode certeza servira aprimorarmos nosso atendimento nao deixar situacoes ocorram novamente agradeco compreensao disponibilizamos auxiliar melhor forma possivel ficado pouco grande body informe desejar efetuar troca posso agilizar junto marca solicitacao,False,False
0e14e5b5c2f8a9df,,obrigada pela presenca,despedida,raw,nan,False,original,train,,cliente,obrigada pela presenca,['presenca'],presenca,False,False
dde2f83985c4a76f,,com certeza sera um sucesso obrigada ana,despedida,raw,nan,False,original,train,,cliente,com certeza sera um sucesso obrigada ana,"['certeza', 'sera', 'sucesso']",certeza sera sucesso,False,False
84c4319852d76960,,obrigada pela presenca stella,despedida,raw,nan,False,original,train,,cliente,obrigada pela presenca stella,"['presenca', 'stella']",presenca stella,False,False
1a105f31382c048e,,com certeza nao exatamente por isso que pensamos nesse material que se molda nos pes,despedida,raw,nan,False,original,train,,cliente,com certeza nao exatamente por isso que pensamos nesse material que se molda nos pes,"['certeza', 'nao', 'exatamente', 'pensamos', 'nesse', 'material', 'molda', 'pes']",certeza nao exatamente pensamos nesse material molda pes,False,False
69c1c256320a311d,,todas as pecas da mybasic e da lounge <num> possuem uma ampla grade <url> <url> os produtos da cecilia possuem uma modelagem mais ampla <url> alguns dos produtos da nauanin chegam ate a numeracao xxgg equivalendo a um <num> <url>,despedida,raw,nan,False,original,train,,cliente,todas as pecas da mybasic e da lounge num possuem uma ampla grade url url os produtos da cecilia possuem uma modelagem mais ampla url alguns dos produtos da nauanin chegam ate a numeracao xxgg equivalendo a um num url,"['todas', 'pecas', 'mybasic', 'lounge', 'possuem', 'ampla', 'grade', 'url', 'url', 'produtos', 'cecilia', 'possuem', 'modelagem', 'ampla', 'url', 'alguns', 'produtos', 'nauanin', 'chegam', 'ate', 'numeracao', 'xxgg', 'equivalendo', 'url']",todas pecas mybasic lounge possuem ampla grade url url produtos cecilia possuem modelagem ampla url alguns produtos nauanin chegam ate numeracao xxgg equivalendo url,False,False
9460937e1e01f438,,ta a <num> timo obrigada,despedida,raw,nan,False,original,train,,cliente,ta a num timo obrigada,['timo'],timo,False,False
183cdf56d7a257a9,,muito obrigada legal que sou do mesmo tamanho que ela,despedida,raw,nan,False,original,train,,cliente,muito obrigada legal que sou do mesmo tamanho que ela,"['muito', 'legal', 'sou', 'mesmo', 'tamanho']",muito legal sou mesmo tamanho,True,False
3ea4143990281ae2,,otimo me avise por favor um abraco e obrigada,despedida,raw,nan,False,original,train,,cliente,otimo me avise por favor um abraco e obrigada,"['otimo', 'avise', 'favor', 'abraco']",otimo avise favor abraco,False,False
ae2025ec2c727912,,perfeito ana obrigada pelo retorno d,despedida,raw,nan,False,original,train,,cliente,perfeito ana obrigada pelo retorno d,"['perfeito', 'retorno']",perfeito retorno,False,False
3ded742e44606c5b,,obrigada pelo retorno,despedida,raw,nan,False,original,train,,cliente,obrigada pelo retorno,['retorno'],retorno,False,False
578a46206a34589b,,qualquer duvida ou questao estamos a disposicao obrigada por nos acompanhar equipe curadobia,despedida,raw,nan,False,original,train,,cliente,qualquer duvida ou questao estamos a disposicao obrigada por nos acompanhar equipe curadobia,"['qualquer', 'duvida', 'questao', 'disposicao', 'acompanhar']",qualquer duvida questao disposicao acompanhar,False,False
073cc52e8185ec02,,enviado obrigada ata c segunda,despedida,raw,nan,False,original,train,,cliente,enviado obrigada ata c segunda,"['enviado', 'ata', 'segunda']",enviado ata segunda,False,False
ea5ee788790ac59d,,legal mto obrigada d,despedida,raw,nan,False,original,train,,cliente,legal mto obrigada d,"['legal', 'mto']",legal mto,False,False
bc7e98c5202e6c0b,,estou tentando contato para devolucao de mercadoria e ninguem me atende nem por whatsapp e nem e mail comprei um vestido que quero devolver como devo proceder cristina hees <num> <num>,despedida,raw,nan,False,original,train,,cliente,estou tentando contato para devolucao de mercadoria e ninguem me atende nem por whatsapp e nem e mail comprei um vestido que quero devolver como devo proceder cristina hees num num,"['tentando', 'contato', 'devolucao', 'mercadoria', 'ninguem', 'atende', 'nem', 'whatsapp', 'nem', 'mail', 'comprei', 'vestido', 'quero', 'devolver', 'devo', 'proceder', 'cristina', 'hees']",tentando contato devolucao mercadoria ninguem atende nem whatsapp nem mail comprei vestido quero devolver devo proceder cristina hees,False,False
4ba7a35a184db626,,muito obrigada pelos esclarecimentos,despedida,raw,nan,False,original,train,,cliente,muito obrigada pelos esclarecimentos,"['muito', 'esclarecimentos']",muito esclarecimentos,False,False
ca863cc9b3492cd0,,seguem as medidas p cos <num> cm e veste quadril ate <num> cm m cos <num> cm e veste um quadril ate <num> cm g cos <num> cm e veste um quadril ate <num> cm,despedida,raw,nan,False,original,train,,cliente,seguem as medidas p cos num cm e veste quadril ate num cm m cos num cm e veste um quadril ate num cm g cos num cm e veste um quadril ate num cm,"['seguem', 'medidas', 'cos', 'veste', 'quadril', 'ate', 'cos', 'veste', 'quadril', 'ate', 'cos', 'veste', 'quadril', 'ate']",seguem medidas cos veste quadril ate cos veste quadril ate cos veste quadril ate,True,False
9f42d2bf55149fa0,,obrigada pelo retorno namoro o modelo gladiador me lembro dele mas quando fui procurar ja na o tinha mais d,despedida,raw,nan,False,original,train,,cliente,obrigada pelo retorno namoro o modelo gladiador me lembro dele mas quando fui procurar ja na o tinha mais d,"['retorno', 'namoro', 'modelo', 'gladiador', 'lembro', 'fui', 'procurar', 'tinha']",retorno namoro modelo gladiador lembro fui procurar tinha,False,False
14865546324893e5,,enfim por muito pouco nao me atende,despedida,raw,nan,False,original,train,,cliente,enfim por muito pouco nao me atende,"['enfim', 'muito', 'pouco', 'nao', 'atende']",enfim muito pouco nao atende,False,False
260f9448183df670,,obrigada pelo interesse d aguardamos vocaas,despedida,raw,nan,False,original,train,,cliente,obrigada pelo interesse d aguardamos vocaas,"['interesse', 'aguardamos', 'vocaas']",interesse aguardamos vocaas,False,False
7d24186aef3c0dbe,,obrigada a i,despedida,raw,nan,False,original,train,,cliente,obrigada a i,[],,False,False
fe1019c03eb56d69,,mto obrigada msm,despedida,raw,nan,False,original,train,,cliente,mto obrigada msm,"['mto', 'msm']",mto msm,False,False
23ad23eb88601459,,muito obrigada elas entraram em contato comigo realmente a sanda lia a c linda mas infelizmente fico um pouco fora pra mim,despedida,raw,nan,False,original,train,,cliente,muito obrigada elas entraram em contato comigo realmente a sanda lia a c linda mas infelizmente fico um pouco fora pra mim,"['muito', 'entraram', 'contato', 'comigo', 'realmente', 'sanda', 'lia', 'linda', 'infelizmente', 'fico', 'pouco', 'fora', 'mim']",muito entraram contato comigo realmente sanda lia linda infelizmente fico pouco fora mim,False,False
041f700817281013,,ok muito obrigada,despedida,raw,nan,False,original,train,,cliente,ok muito obrigada,['muito'],muito,False,False
3d877867de2c5aec,,obrigada pelo interesse aguardamos voces,despedida,raw,nan,False,original,train,,cliente,obrigada pelo interesse aguardamos voces,"['interesse', 'aguardamos']",interesse aguardamos,False,False
29cda6267cfc63b2,,tranquilo obrigada,despedida,raw,nan,False,original,train,,cliente,tranquilo obrigada,['tranquilo'],tranquilo,False,False
8a7498919130746f,,precisei sair correndo por um problema com minha filha que ja esta bem mas nem consegui me despedir obrigada queridas pelo convite,despedida,raw,nan,False,original,train,,cliente,precisei sair correndo por um problema com minha filha que ja esta bem mas nem consegui me despedir obrigada queridas pelo convite,"['precisei', 'sair', 'correndo', 'problema', 'filha', 'bem', 'nem', 'consegui', 'despedir', 'queridas', 'convite']",precisei sair correndo problema filha bem nem consegui despedir queridas convite,False,False
25f3e7ba7fccc463,,nos seguimos acompanhando todo o processo ate sua finalizacao,despedida,raw,nan,False,original,train,,cliente,nos seguimos acompanhando todo o processo ate sua finalizacao,"['seguimos', 'acompanhando', 'todo', 'processo', 'ate', 'finalizacao']",seguimos acompanhando todo processo ate finalizacao,False,False
9ec0a46eb65d3abf,,tem jaqueta verde no 46?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta verde no 46,"['jaqueta', 'verde']",jaqueta verde,True,False
507d918b678ea55b,,tem jaqueta verde no 42?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta verde no 42,"['jaqueta', 'verde']",jaqueta verde,True,False
9385680a2764bad8,,tem vestido preto no G?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido preto no g,"['vestido', 'preto']",vestido preto,True,False
0e408ac0b4676da7,,tem saia verde no 46?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia verde no 46,"['saia', 'verde']",saia verde,True,False
153eac17896ee087,,tem saia verde no P?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia verde no p,"['saia', 'verde']",saia verde,True,False
edf62f6cafee478a,,tem camisa preto no M?,disponibilidade,raw,nan,False,original,train,,cliente,tem camisa preto no m,"['camisa', 'preto']",camisa preto,True,False
5ffc0c6fa32c4c63,,tem saia preto no 46?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia preto no 46,"['saia', 'preto']",saia preto,True,False
779be1bedabb4b80,,tem body preto no G?,disponibilidade,raw,nan,False,original,train,,cliente,tem body preto no g,"['body', 'preto']",body preto,True,False
05cccc0e72d3d201,,tem vestido preto no 42?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido preto no 42,"['vestido', 'preto']",vestido preto,True,False
270af05152f3e850,,tem saia verde no G?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia verde no g,"['saia', 'verde']",saia verde,True,False
7727522cce948bce,,tem jaqueta verde no G?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta verde no g,"['jaqueta', 'verde']",jaqueta verde,True,False
ebd41409a6605419,,tem body verde no 42?,disponibilidade,raw,nan,False,original,train,,cliente,tem body verde no 42,"['body', 'verde']",body verde,True,False
6b8bf952b0536a9d,,tem blazer verde no 38?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer verde no 38,"['blazer', 'verde']",blazer verde,True,False
10cf8651f9fe9811,,tem blazer verde no GG?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer verde no gg,"['blazer', 'verde']",blazer verde,True,False
25a68cd5e5769ab0,,tem camisa preto no 44?,disponibilidade,raw,nan,False,original,train,,cliente,tem camisa preto no 44,"['camisa', 'preto']",camisa preto,True,False
ea5da65181263a1a,,tem saia verde no GG?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia verde no gg,"['saia', 'verde']",saia verde,True,False
44ae3192938baed7,,tem jaqueta preto no 46?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta preto no 46,"['jaqueta', 'preto']",jaqueta preto,True,False
2f2d226dff70cf68,,tem vestido verde no 46?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido verde no 46,"['vestido', 'verde']",vestido verde,True,False
990da7289fe96e26,,tem jaqueta preto no 38?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta preto no 38,"['jaqueta', 'preto']",jaqueta preto,True,False
c72dd7f27fbd0e69,,tem camisa preto no 38?,disponibilidade,raw,nan,False,original,train,,cliente,tem camisa preto no 38,"['camisa', 'preto']",camisa preto,True,False
7c4dede9e9f36bfb,,tem blazer verde no 40?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer verde no 40,"['blazer', 'verde']",blazer verde,True,False
9e43e35bec42fa05,,tem body verde no 36?,disponibilidade,raw,nan,False,original,train,,cliente,tem body verde no 36,"['body', 'verde']",body verde,True,False
24b70d8b072b0fb0,,tem blazer preto no 40?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer preto no 40,"['blazer', 'preto']",blazer preto,True,False
0e3628842cc45f40,,tem vestido preto no P?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido preto no p,"['vestido', 'preto']",vestido preto,True,False
2af68f1421cba03f,,tem vestido preto no 44?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido preto no 44,"['vestido', 'preto']",vestido preto,True,False
c906b306837f4100,,tem blazer preto no 42?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer preto no 42,"['blazer', 'preto']",blazer preto,True,False
ae0e30ff8c0feaf0,,tem body verde no 38?,disponibilidade,raw,nan,False,original,train,,cliente,tem body verde no 38,"['body', 'verde']",body verde,True,False
fc7f26201ac4b92b,,tem jaqueta verde no 40?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta verde no 40,"['jaqueta', 'verde']",jaqueta verde,True,False
4887ead8c804dc61,,tem body preto no 42?,disponibilidade,raw,nan,False,original,train,,cliente,tem body preto no 42,"['body', 'preto']",body preto,True,False
f8d095cc980b53c0,,tem vestido preto no 38?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido preto no 38,"['vestido', 'preto']",vestido preto,True,False
db4a5c99162ae03f,,tem body preto no 44?,disponibilidade,raw,nan,False,original,train,,cliente,tem body preto no 44,"['body', 'preto']",body preto,True,False
6111fc945836b4d5,,tem saia verde no M?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia verde no m,"['saia', 'verde']",saia verde,True,False
7b712dd97b32922e,,tem blazer verde no G?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer verde no g,"['blazer', 'verde']",blazer verde,True,False
c9122c4563261e58,,tem saia verde no 42?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia verde no 42,"['saia', 'verde']",saia verde,True,False
aba7d2498c9b9051,,tem camisa preto no 36?,disponibilidade,raw,nan,False,original,train,,cliente,tem camisa preto no 36,"['camisa', 'preto']",camisa preto,True,False
2ce01fb78743da8c,,tem vestido verde no 42?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido verde no 42,"['vestido', 'verde']",vestido verde,True,False
7b403f272df030a0,,tem body verde no PP?,disponibilidade,raw,nan,False,original,train,,cliente,tem body verde no pp,"['body', 'verde']",body verde,True,False
8be1f552800e4f99,,tem body verde no 40?,disponibilidade,raw,nan,False,original,train,,cliente,tem body verde no 40,"['body', 'verde']",body verde,True,False
c99be295fd4ba00f,,tem blazer preto no P?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer preto no p,"['blazer', 'preto']",blazer preto,True,False
f7709f86ab453e0f,,tem jaqueta preto no 44?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta preto no 44,"['jaqueta', 'preto']",jaqueta preto,True,False
2499214b978fd920,,tem jaqueta preto no 40?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta preto no 40,"['jaqueta', 'preto']",jaqueta preto,True,False
5e5c81e41ec80c3c,,tem vestido verde no 38?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido verde no 38,"['vestido', 'verde']",vestido verde,True,False
331b78f7c18aa8b3,,tem camisa verde no M?,disponibilidade,raw,nan,False,original,train,,cliente,tem camisa verde no m,"['camisa', 'verde']",camisa verde,True,False
87d57eba103843af,,tem jaqueta verde no GG?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta verde no gg,"['jaqueta', 'verde']",jaqueta verde,True,False
43229466cfcd42d1,,tem vestido preto no PP?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido preto no pp,"['vestido', 'preto']",vestido preto,True,False
ae04a1cd387fbfd3,,tem jaqueta preto no GG?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta preto no gg,"['jaqueta', 'preto']",jaqueta preto,True,False
9d33ba91233c0cf3,,tem body preto no 38?,disponibilidade,raw,nan,False,original,train,,cliente,tem body preto no 38,"['body', 'preto']",body preto,True,False
566be3cb184be690,,tem saia preto no GG?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia preto no gg,"['saia', 'preto']",saia preto,True,False
e471e825d0a654ad,,tem blazer preto no 36?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer preto no 36,"['blazer', 'preto']",blazer preto,True,False
e7cb7fe638e69ddd,,tem saia preto no 42?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia preto no 42,"['saia', 'preto']",saia preto,True,False
98cde3f88418d91d,,tem blazer verde no PP?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer verde no pp,"['blazer', 'verde']",blazer verde,True,False
58c2241071896393,,tem vestido preto no GG?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido preto no gg,"['vestido', 'preto']",vestido preto,True,False
77d9e8af90ffb94c,,tem camisa preto no PP?,disponibilidade,raw,nan,False,original,train,,cliente,tem camisa preto no pp,"['camisa', 'preto']",camisa preto,True,False
2aec2d7ffab7477b,,tem saia preto no 36?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia preto no 36,"['saia', 'preto']",saia preto,True,False
eb628a6e8cc748b8,,tem blazer preto no GG?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer preto no gg,"['blazer', 'preto']",blazer preto,True,False
3c86f1bce786de3c,,tem body preto no M?,disponibilidade,raw,nan,False,original,train,,cliente,tem body preto no m,"['body', 'preto']",body preto,True,False
19b42a80281997b9,,tem jaqueta verde no M?,disponibilidade,raw,nan,False,original,train,,cliente,tem jaqueta verde no m,"['jaqueta', 'verde']",jaqueta verde,True,False
431d5c1fc5afc247,,tem camisa verde no 42?,disponibilidade,raw,nan,False,original,train,,cliente,tem camisa verde no 42,"['camisa', 'verde']",camisa verde,True,False
6add46b486963ba8,,tem body verde no 46?,disponibilidade,raw,nan,False,original,train,,cliente,tem body verde no 46,"['body', 'verde']",body verde,True,False
1fe111d778dc08e6,,tem saia verde no 38?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia verde no 38,"['saia', 'verde']",saia verde,True,False
33cdddad4f227513,,tem vestido preto no 36?,disponibilidade,raw,nan,False,original,train,,cliente,tem vestido preto no 36,"['vestido', 'preto']",vestido preto,True,False
75b3f12f3fad40b5,,tem camisa verde no P?,disponibilidade,raw,nan,False,original,train,,cliente,tem camisa verde no p,"['camisa', 'verde']",camisa verde,True,False
96da0b6dd11253f4,,tem saia preto no M?,disponibilidade,raw,nan,False,original,train,,cliente,tem saia preto no m,"['saia', 'preto']",saia preto,True,False
dab11785ae6f81aa,,tem body verde no P?,disponibilidade,raw,nan,False,original,train,,cliente,tem body verde no p,"['body', 'verde']",body verde,True,False
83e512d089b022b9,,tem camisa verde no 46?,disponibilidade,raw,nan,False,original,train,,cliente,tem camisa verde no 46,"['camisa', 'verde']",camisa verde,True,False
a7b8b0fef02d4432,,tem blazer preto no G?,disponibilidade,raw,nan,False,original,train,,cliente,tem blazer preto no g,"['blazer', 'preto']",blazer preto,True,False
cf2f115b763778a0,,os bodys da revival sa o excelentes pea as neutras e ba sicas para ter no arma rio e possuem uma ampla grade de tamanhos <url> ala c m disso temos nossos acessa <num> rios <url> bolsas <url> e sapatos <url>,duvida_tamanho,raw,nan,False,original,train,,cliente,os bodys da revival sa o excelentes pea as neutras e ba sicas para ter no arma rio e possuem uma ampla grade de tamanhos url ala c m disso temos nossos acessa num rios url bolsas url e sapatos url,"['bodys', 'revival', 'excelentes', 'pea', 'neutras', 'sicas', 'arma', 'rio', 'possuem', 'ampla', 'grade', 'tamanhos', 'url', 'ala', 'disso', 'temos', 'nossos', 'acessa', 'rios', 'url', 'bolsas', 'url', 'sapatos', 'url']",bodys revival excelentes pea neutras sicas arma rio possuem ampla grade tamanhos url ala disso temos nossos acessa rios url bolsas url sapatos url,True,False
ca404994a01f237a,,bia tudo bem tenho uma festa bem legal e o traje e black and white pensei na blusa pah mas queria saber se o tecido fica vistoso e se voce recomenda alguma calca mais festa para combinar beijos julie,duvida_tamanho,raw,nan,False,original,train,,cliente,bia tudo bem tenho uma festa bem legal e o traje e black and white pensei na blusa pah mas queria saber se o tecido fica vistoso e se voce recomenda alguma calca mais festa para combinar beijos julie,"['bem', 'tenho', 'festa', 'bem', 'legal', 'traje', 'black', 'and', 'white', 'pensei', 'blusa', 'pah', 'saber', 'tecido', 'fica', 'vistoso', 'voce', 'recomenda', 'alguma', 'calca', 'festa', 'combinar', 'beijos', 'julie']",bem tenho festa bem legal traje black and white pensei blusa pah saber tecido fica vistoso voce recomenda alguma calca festa combinar beijos julie,True,True
28287c531bde7115,,molinho,duvida_tamanho,raw,nan,False,original,train,,cliente,molinho,['molinho'],molinho,False,False
b706e300ece85c19,,comprei a jaqueta d>>,duvida_tamanho,raw,nan,False,original,train,,cliente,comprei a jaqueta d,"['comprei', 'jaqueta']",comprei jaqueta,False,False
0499031f65406d15,,a nossa calca diferentex esta saindo por r <num> <num>,duvida_tamanho,raw,nan,False,original,train,,cliente,a nossa calca diferentex esta saindo por r num num,"['nossa', 'calca', 'diferentex', 'saindo']",nossa calca diferentex saindo,False,False
a1889095253bab37,,a jaqueta branca uma pena eu na o conseguir comprar por problemas ta c cnicos uma experiaancia de consumidor mto ruim,duvida_tamanho,raw,nan,False,original,train,,cliente,a jaqueta branca uma pena eu na o conseguir comprar por problemas ta c cnicos uma experiaancia de consumidor mto ruim,"['jaqueta', 'branca', 'pena', 'conseguir', 'comprar', 'problemas', 'cnicos', 'experiaancia', 'consumidor', 'mto', 'ruim']",jaqueta branca pena conseguir comprar problemas cnicos experiaancia consumidor mto ruim,False,False
93a8d92e0d863b01,,para adquirir essa pea a basta clicar no link da jaqueta e finalizar a compra pelo site <url>,duvida_tamanho,raw,nan,False,original,train,,cliente,para adquirir essa pea a basta clicar no link da jaqueta e finalizar a compra pelo site url,"['adquirir', 'pea', 'basta', 'clicar', 'link', 'jaqueta', 'finalizar', 'compra', 'site', 'url']",adquirir pea basta clicar link jaqueta finalizar compra site url,False,False
6e1786d7cbaf9349,,paguei sedex porque estou indo hoje pra londres e queria levar o body,duvida_tamanho,raw,nan,False,original,train,,cliente,paguei sedex porque estou indo hoje pra londres e queria levar o body,"['paguei', 'sedex', 'indo', 'londres', 'levar', 'body']",paguei sedex indo londres levar body,False,False
47d538c953b15365,,sua camisa e linda,duvida_tamanho,raw,nan,False,original,train,,cliente,sua camisa e linda,"['camisa', 'linda']",camisa linda,False,False
d3b40b0a8efce282,,tudo bem bia gostaria muito de saber se nesta sua plataforma vc assiste aos clientes em encontrar produtos lojas etc,duvida_tamanho,raw,nan,False,original,train,,cliente,tudo bem bia gostaria muito de saber se nesta sua plataforma vc assiste aos clientes em encontrar produtos lojas etc,"['bem', 'gostaria', 'muito', 'saber', 'nesta', 'plataforma', 'assiste', 'clientes', 'encontrar', 'produtos', 'lojas', 'etc']",bem gostaria muito saber nesta plataforma assiste clientes encontrar produtos lojas etc,False,False
