ts,autor,texto,origem,label_regra,pred_label,pred_prob
,,tem camisa verde no 46?,raw,duvida_tamanho,duvida_tamanho,0.8329777817069411
,,tem blazer preto no G?,raw,duvida_tamanho,duvida_tamanho,0.8367144089289489
,,os bodys da revival sa o excelentes pea as neutras e ba sicas para ter no arma rio e possuem uma ampla grade de tamanhos <url> ala c m disso temos nossos acessa <num> rios <url> bolsas <url> e sapatos <url>,raw,duvida_tamanho,duvida_tamanho,0.656174974634296
,,bia tudo bem tenho uma festa bem legal e o traje e black and white pensei na blusa pah mas queria saber se o tecido fica vistoso e se voce recomenda alguma calca mais festa para combinar beijos julie,raw,duvida_tamanho,duvida_tamanho,0.6836239788387244
,,comprei a jaqueta d>>,raw,outros,outros,0.7982770314464336
,,a nossa calca diferentex esta saindo por r <num> <num>,raw,outros,outros,0.5853641012103398
,,a jaqueta branca uma pena eu na o conseguir comprar por problemas ta c cnicos uma experiaancia de consumidor mto ruim,raw,disponibilidade,disponibilidade,0.7046446418831421
,,para adquirir essa pea a basta clicar no link da jaqueta e finalizar a compra pelo site <url>,raw,outros,outros,0.8187221853577468
,,paguei sedex porque estou indo hoje pra londres e queria levar o body,raw,outros,outros,0.7074060454373641
,,sua camisa e linda,raw,outros,outros,0.8240538021912126
,,tudo bem bia gostaria muito de saber se nesta sua plataforma vc assiste aos clientes em encontrar produtos lojas etc,raw,outros,outros,0.6186150503747759
,,a jaqueta branca uma pena eu nao conseguir comprar por problemas tecnicos uma experiencia de consumidor mto ruim,raw,disponibilidade,disponibilidade,0.7672112518554609
,,o produto e lindo apesar de ter ficando um pouco grande,raw,outros,outros,0.7850653156950138
,,comprei um body e paguei frete de <num> dias uteis pra levar pra uma viagem agora na sexta,raw,prazo_entrega,prazo_entrega,0.7694619195110433
,,d body mybasic,raw,outros,outros,0.8139286826601418
,,milene perguntamos para a bia e ela te indicou comprar o tamanho <num> dessa jaqueta por voce nao estar acostumada a roupas oversized o que acha,raw,duvida_tamanho,duvida_tamanho,0.7883649479749343
,,gosto da calca assim mais curta visto entre <num> <num> quadril <num>,raw,duvida_tamanho,duvida_tamanho,0.7718009438182429
,,gostaria a camisa branca tamanho m a possavel,raw,duvida_tamanho,duvida_tamanho,0.7940281222564546
,,somos uma produtora de a udio visual e achamos que seria interessante apresentar o nosso trabalho e portifa <num> lio,raw,outros,outros,0.6919119497608874
,,os bodys da revival sao excelentes pecas neutras e basicas para ter no armario e possuem uma ampla grade de tamanhos <url> alem disso temos nossos acessorios <url> bolsas <url> e sapatos <url>,raw,duvida_tamanho,duvida_tamanho,0.6842101891180097
,,vai ter reposicao dessa calca,raw,disponibilidade,disponibilidade,0.6276590027805468
,,eu adorei ja usei minha saia hj,raw,outros,outros,0.6163864782962871
,,ainda hj vou efetuar a compra da calca,raw,outros,outros,0.7673751202560195
,,quero comprar mas preciso saber se ela calca certinho o numero do calco o numero <num> devo comprar o mesmo,raw,outros,outros,0.6582583773606744
,,experimentei essa jaqueta maravilhosa,raw,agradecimento,agradecimento,0.6497397949353777
,,o produto a c lindo apesar de ter ficando um pouco grande,raw,outros,outros,0.7850653156950138
,,eu comprei a calca pantalona branca no dia <num> <num>,raw,disponibilidade,disponibilidade,0.5766377012484615
,,gostaria de saber o tamanho da cintura dessa calca no tamanho m,raw,duvida_tamanho,duvida_tamanho,0.8034733608671856
,,seguem as medidas p ca <num> s <num> cm e veste quadril ata c <num> cm m ca <num> s <num> cm e veste um quadril ata c <num> cm g ca <num> s <num> cm e veste um quadril ata c <num> cm,raw,duvida_tamanho,duvida_tamanho,0.7738031391278473
,,para adquirir essa peca basta clicar no link da jaqueta e finalizar a compra pelo site <url>,raw,outros,outros,0.8179482472017898
,,milene perguntamos para a bia e ela te indicou comprar o tamanho <num> dessa jaqueta por vocaa na o estar acostumada a roupas oversized o que acha d,raw,duvida_tamanho,duvida_tamanho,0.7802106869705917
,,que calca maravilhosa,raw,agradecimento,agradecimento,0.6466547867599799
,,veste,raw,outros,outros,0.7031176252787126
,,tenho <num> <num> essa calca esta mais curta para mim mesmo te aconselho a comprar um tamanho pequeno,raw,duvida_tamanho,duvida_tamanho,0.8028251605968217
,,elaine para o tamanho <num> nos indicamos o tamanho <num> da saia,raw,duvida_tamanho,duvida_tamanho,0.8378908889728937
,,somos uma produtora de audio visual e achamos que seria interessante apresentar o nosso trabalho e portifolio,raw,outros,outros,0.7089832915940002
,,linda calca qual e a marca,raw,outros,outros,0.732754196223827
,,fiz uma compra de um casaco com vcs e nao vestiu bem gostaria de trocar por uma calca fresquinha tamanho m,raw,troca_devolucao,troca_devolucao,0.7842505210608323
,,estou com duvidas sobre o tamanho da saia unica visto <num> mas as medidas no quadro de tamanhos parecem grandes mas existe a informacao de que o tamanho <num> corresponde ao <num>,raw,duvida_tamanho,duvida_tamanho,0.8712558053074295
,,visto g qual tamanho seria quais cores tem tem a calca tb,raw,duvida_tamanho,duvida_tamanho,0.7960613748936536
,,outra daovida a c sobre o tom certinho dessa jaqueta no site achei que estava num tom diferente dos stories,raw,outros,outros,0.8251645641477621
,,essa sandalia calca certo calco <num> sera que preciso comprar <num>,raw,outros,outros,0.6232976753303403
,,sua camisa a c linda,raw,outros,outros,0.8240538021912126
,,sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno,raw,troca_devolucao,troca_devolucao,0.7940152510134789
,,com relacao a calca nos temos essas duas opcoes que penso que vc pode gostar,raw,outros,outros,0.8173381338403678
,,aqui a tabela certinha mas ja estamos com o pessoal tecnico corrigindo esse erro,raw,erro_plataforma,erro_plataforma,0.612595407094363
,,aqui a tabela certinha mas ja estamos com o pessoal ta c cnico corrigindo esse erro,raw,erro_plataforma,erro_plataforma,0.5888369617331854
,,plataforma,raw,outros,outros,0.7397220733238623
,,ana ja entrei em contato com o pessoal da d aura para entendermos o que aconteceu,raw,outros,outros,0.6735449555291393
,,verificamos com a marca responsavel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp,raw,onde_comprar,onde_comprar,0.7154283183271473
,,numero,raw,outros,outros,0.6385482224885767
,,chico neto cd mare mar whatsapp <num> <url>,raw,onde_comprar,onde_comprar,0.7322001013355768
,,infelizmente nao atuo mais nessa area de consultoria pessoal,raw,outros,outros,0.6786487581067093
,,verificamos com a marca responsa vel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp,raw,onde_comprar,onde_comprar,0.7168690880574856
,,este a c meu whatsappa,raw,outros,outros,0.6246381458084951
,,vou querer a <num> qual e sua chave pix,raw,preco_pagamento,preco_pagamento,0.6032690807037719
,,vou querer a <num> qual a c sua chave pix,raw,preco_pagamento,preco_pagamento,0.6032690807037719
,,praticamos sempre o mesmo valor das marcas o que entrara de extra sera o valor do frete que e calculado automaticamente se tiver mais alguma duvida nos avise ok,raw,prazo_entrega,prazo_entrega,0.7060954758708945
,,ja vi e amei esperando a virada do cartao pra perder os juizo,raw,preco_pagamento,preco_pagamento,0.7295273458642342
,,praticamos sempre o mesmo valor das marcas o que entrara de extra sera o valor do frete que a c calculado automaticamente se tiver mais alguma daovida nos avise ok,raw,prazo_entrega,prazo_entrega,0.7139793963562554
,,valor <num>,raw,preco_pagamento,preco_pagamento,0.6733996438098316
,,quanto ta essa blusa,raw,outros,outros,0.5584257804041629
,,valor do frete pro 04012-000?,raw,prazo_entrega,prazo_entrega,0.8126084435176952
,,chega quando no 06030-050?,raw,prazo_entrega,prazo_entrega,0.7122511408524277
,,chega quando no 01455-022?,raw,prazo_entrega,prazo_entrega,0.7301863733222803
,,chega quando no 05010-020?,raw,prazo_entrega,prazo_entrega,0.6301494315827638
,,chega quando no 01255-022?,raw,prazo_entrega,prazo_entrega,0.7321498721341786
,,chega quando no 04012-000?,raw,prazo_entrega,prazo_entrega,0.7160954753844121
,,valor do frete pro 05010-020?,raw,prazo_entrega,prazo_entrega,0.808774584864161
,,valor do frete pro 04567-010?,raw,prazo_entrega,prazo_entrega,0.812984040042932
,,valor do frete pro 06030-050?,raw,prazo_entrega,prazo_entrega,0.8114822461871327
,,valor do frete pro 01455-022?,raw,prazo_entrega,prazo_entrega,0.8168491038432153
,,voce poderia me passar o contato dos responsaveis,raw,outros,outros,0.7738676141236243
,,bia gosto muito das suas bolsas poderia passar umas dicas nao encontrei no seu site,raw,outros,outros,0.8102912324002436
,,vocaa poderia me passar o contato dos responsa veis,raw,outros,outros,0.7745107628017152
,,vou te encaminhar o link <url>,raw,outros,outros,0.7023329887820611
,,gostei do conjunto mas nao vi no site,raw,outros,outros,0.6623892746509145
,,endereco,raw,outros,outros,0.7475702464265859
,,o tom certo e o que esta no site os stories que a bia postou hoje modificaram um pouco o tom,raw,outros,outros,0.7807921046640924
,,venho com boas noticias o conjunto que voce se interessou acabou de subir no site com pouquissimas unidades,raw,outros,outros,0.6966634448630135
,,sobre a questao do frete e possivel unificar ele nas blusas da lounge que voce gostou vou te mandar o link das duas,raw,prazo_entrega,prazo_entrega,0.7388607983291667
,,tem link? como compro?,raw,disponibilidade,disponibilidade,0.5915130015156211
,,aqui o link com todos os acessa <num> rios,raw,outros,outros,0.6868480755967249
,,amanda nosso pessoal tecnico pediu se possivel se cadastrar atraves desse link,raw,outros,outros,0.7099329795328067
,,o tom certo a c o que esta no site os stories que a bia postou hoje modificaram um pouco o tom,raw,outros,outros,0.7807921046640924
,,amanda nosso pessoal ta c cnico pediu se possavel se cadastrar atrava c s desse link,raw,outros,outros,0.7208377767336265
,,na o estou conseguindo entrar no site para fazer compra,raw,outros,outros,0.7682015777134844
,,aqui o link com todos os acessorios,raw,outros,outros,0.7216063047147779
,,gostei do conjunto mas na o vi no site,raw,outros,outros,0.6717653178204503
,,qual o endereco,raw,outros,outros,0.7475702464265859
,,estaremos atualizando no site para conter essa tabela que realmente estava faltando,raw,outros,outros,0.6901852218804224
,,venho com boas notacias o conjunto que vocaa se interessou acabou de subir no site com pouquassimas unidades,raw,outros,outros,0.7365346601088392
,,nao estou conseguindo entrar no site para fazer compra,raw,outros,outros,0.7081229777965892
,,link da cala a por gentileza,raw,outros,outros,0.7369612166304849
,,certo qual o link da compra,raw,outros,outros,0.6972641945984857
,,"quero um look casual para trabalho, uso GG",raw,duvida_tamanho,duvida_tamanho,0.8276778920861046
,,ah que otimo monica esperamos que aproveite muito ela e se quiser compartilhar com a gente os looks que criar com ela vamos amar ver,raw,pedido_sugestao,pedido_sugestao,0.7777037288016333
,,"quero um look casual para trabalho, uso 36",raw,duvida_tamanho,duvida_tamanho,0.8224368581485114
,,look,raw,pedido_sugestao,pedido_sugestao,0.5984334036498227
,,"quero um look casual para trabalho, uso M",raw,duvida_tamanho,duvida_tamanho,0.8224368581485114
,,"quero um look casual para trabalho, uso 42",raw,duvida_tamanho,duvida_tamanho,0.8224368581485114
,,mas amei a sugestao ju,raw,pedido_sugestao,pedido_sugestao,0.736615349309238
,,"quero um look minimalista para trabalho, uso 36",raw,duvida_tamanho,duvida_tamanho,0.8023936345166565
,,"quero um look casual para trabalho, uso 44",raw,duvida_tamanho,duvida_tamanho,0.8224368581485114
,,gosto muito dos looks mas percebo que ha muito jogo c volumes,raw,pedido_sugestao,pedido_sugestao,0.5894914285893402
,,amoooo suas rasteiras na o sa o da sua lj mas poderia indicar aonde taam aquela custo benefacio,raw,outros,outros,0.5513906583380859
,,"quero um look minimalista para trabalho, uso 40",raw,duvida_tamanho,duvida_tamanho,0.8023936345166565
,,"quero um look minimalista para trabalho, uso G",raw,duvida_tamanho,duvida_tamanho,0.8023936345166565
,,"quero um look casual para trabalho, uso P",raw,duvida_tamanho,duvida_tamanho,0.8224368581485114
,,"quero um look minimalista para trabalho, uso GG",raw,duvida_tamanho,duvida_tamanho,0.8149968168407457
,,"quero um look minimalista para trabalho, uso PP",raw,duvida_tamanho,duvida_tamanho,0.81646840230705
,,"quero um look casual para trabalho, uso 40",raw,duvida_tamanho,duvida_tamanho,0.8224368581485114
,,que maximo marca a gente nos seus looks muito feliz que esta curtindo a selea a o de pea as logo mais teremos muitas novidades bacanas d,raw,pedido_sugestao,pedido_sugestao,0.7767633958293445
,,ah que a <num> timo monica esperamos que aproveite muito ela e se quiser compartilhar com a gente os looks que criar com ela vamos amar ver,raw,pedido_sugestao,pedido_sugestao,0.7721738709474906
,,obrigada por nos mandar e informar sobre essa situacao ja passamos para o nosso setor tecnico analisar essa situacao caso deseje podemos tirar duvidas e disponibilizar mais informacoes por aqui so nos solicitar estamos a disposicao para qualquer coisa,raw,agradecimento,agradecimento,0.605758898595474
,,ola tudo bem meu nome e leonardo trabalho na importadora <user> <user> vi o instagram da marca e voces tem o perfil lulitex muito sofisticacao e bom gosto trabalhamos com pronta entrega e importacao de tecidos exclusivos de acordo com a demanda do cliente nosso showroom tem um acervo enorme sera um prazer recebe los em uma visita poderia me passar o contato do estilo ou compras desde ja agradeco a atencao att leonardo jose e mail leonardo <user> com br pabx <num> <num> <num> <num> whatsapp <num> <num> <num> <num> www lulitex com br,raw,prazo_entrega,prazo_entrega,0.6146972078257743
,,bom dia mariella td bem que tamanho voce costuma usar de parte de cima camisas em especial,raw,duvida_tamanho,duvida_tamanho,0.595410949639083
,,vc poderia checar se houve algum problema com os correios de sa o paulo pois nem chegou no correio de curitiba,raw,outros,outros,0.679465539728531
,,bom dia julienne o que achou da nossa selecao edited,raw,saudacao,saudacao,0.7730070397533013
,,oi mari boa tarde ah que a <num> timo combinado enta o fico muito feliz que o conjunto tenha ficado bacana conta com a gente para o que precisar grande abraa o aproveite o final de semana torcendo para baixar um pouco a temperatura d,raw,saudacao,saudacao,0.5675343146255194
,,boa tarde fabiana como vai passando para avisar que as blusas acabaram de ser repostas no site estoque,raw,disponibilidade,disponibilidade,0.6088600543902916
,,ola van td bem farei um video para vc,raw,saudacao,saudacao,0.8656644315399568
,,ola amanda obrigada pelo contato e pedimos desculpas pela falha ja estamos verificando o que houve para que consiga finalizar sua compra,raw,saudacao,saudacao,0.5983874610616515
,,oi lucia bom dia tudo bem aqui a c a ana do time curadobia vocaa conseguiu dar uma olhada em tudo que te mandamos se tiver alguma daovida sigo aqui,raw,saudacao,saudacao,0.8277418581927982
,,com relacao a outra blusa que voce gostou ela esta em processo de lancamento e ainda nao esta a venda no nosso site mas independente desse fator nao seria possivel unificar o frete nesse caso pois o frete so fica unificado para as pecas da mesma marca,raw,prazo_entrega,prazo_entrega,0.6895299107411201
,,ola dany bom dia caso tenha algum problema com o tamanho voce pode optar por trocar ou devolver o produto basta nos informar pelo e mail contato curadobia <user> com que iremos encaminhar sua solicitacao para a marca responsavel a marca ira proceder com os proximos passos como envio do codigo de logistica reversa e tudo mais,raw,troca_devolucao,troca_devolucao,0.7448649575779919
,,ola sua curadoria projeto editorial e grafico sao incriveis parabens mas sua plataforma de e commerce nao funciona bem estou desde ontem tentando fazer compras mas paginas nao carregam carrinhos esvaziam muito dificil,raw,saudacao,saudacao,0.8111619877925328
,,oi gabriela tudo bem vi que voce conseguiu acessar o nosso site e realizou seu pedido certo eles ja estao em separacao e logo mais estarao contigo qualquer coisa sigo aqui para te ajudar,raw,saudacao,saudacao,0.7718004526460823
,,oi adriana bom dia como vai obrigada pelo seu interesse conosco estamos fazendo uma repaginaa a o no site e assim que voltarmos te mando o link do nosso conjunto que vocaa gostou d deg,raw,saudacao,saudacao,0.7448378832032104
,,oii comprei a bico fino o dedo fica um pouquinho de lado pra fora ne mas super confortavel,raw,duvida_tamanho,duvida_tamanho,0.6626282183334918
,,obrigada pelo prestagio foi incravel te ter de pertinho hojed d,raw,agradecimento,agradecimento,0.7924631754091552
,,ola renata bom dia que bom receber mensagem tua me chamo ana e faa o parte do time curadobia nesse lindo look da bia na <num> s temos somente a blusa disponavel no curadobia aoi,raw,pedido_sugestao,pedido_sugestao,0.6114792982371484
,,bom dia pamela tudo bem revisamos aqui o nosso sistema e fizemos testes e tudo parece funcionar bem esperamos que voce tenha uma boa experiencia agora o que aconselhamos tambem e entrar no site pelo google chrome caso voce ainda nao tenha acessado por la vou te encaminhar os links dos produtos que voce nos encaminhou <url> <url> <url> <url> <url>,raw,saudacao,saudacao,0.633394620345441
,,oi silvana tudo bem bom dia quem fala com vocaa a c a ana do time curadobia posso confirmar com vocaa se seria essa camisa que te interessou segue,raw,saudacao,saudacao,0.7800131274323708
,,ola sou o gerente de vendas da pg game platform quero falar com voce sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curacao em outubro voce pode se juntar a nos e lhe daremos altas comissoes entre em contato comigo pelo whatsapp <num>,raw,onde_comprar,onde_comprar,0.7426808288378167
,,ola evelyn bom dia tudo bem aqui somos do curadobia voce teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgacao com a bia,raw,saudacao,saudacao,0.7736057338730185
,,com relaa a o a outra blusa que vocaa gostou ela esta em processo de lana amento e ainda na o esta a venda no nosso site mas independente desse fator na o seria possavel unificar o frete nesse caso pois o frete sa <num> fica unificado para as pea as da mesma marca,raw,prazo_entrega,prazo_entrega,0.6811750053404858
,,oie bom dia tudo bem obrigada pela sua mensagem entramos em contato com a marca d aura que produz a saia e eles nos informaram que em <num> dias ira o receber novos estoques da nossa saia anica,raw,saudacao,saudacao,0.6414966259270788
,,oi boa tarde ana aqui vocaa conseguiu dar uma olhada na cala a qualquer coisa sigo aqui para o que vocaa precisar viu edited,raw,saudacao,saudacao,0.7991019256193572
,,oi renata boa tarde ana aqui vocaa conseguiu dar uma olhada nas opa aues que te mandei qualquer coisa sigo aqui para o que vocaa precisar ta,raw,saudacao,saudacao,0.7762951134184524
,,coisa,raw,outros,outros,0.800374248889527
,,com relacao a previsao de entrega por conta dessa questao na plataforma as marcas tambem nao receberam a notificacao do pedido e por isso ira acabar atrasando um pouco a sua compra mas nos tambem ja entramos em contato com a stella bastos sobre a sua compra e logo mais ela estara com voce desculpa pelo ocorrido qualquer coisa nos avise obrigada por ser nossa cliente equipe curadobia,raw,prazo_entrega,prazo_entrega,0.5953112395871346
,,bom dia adriana como vocaa esta,raw,saudacao,saudacao,0.7089343061496828
,,ola katia tudo bem,raw,saudacao,saudacao,0.8931333658167746
,,ola luana bom dia tudo bem hoje ainda nao temos sapatos dentro do curadobia estamos olhando para adicionar essa categoria em breve,raw,saudacao,saudacao,0.7498595804451208
,,ola bom dia infelizmente essa cala a tamba c m saiu do nosso mix estamos com novos produtos e novas marcas entrando no curadobia esperamos que goste qualquer coisa sigo aquid,raw,duvida_tamanho,duvida_tamanho,0.6860449733082714
,,sobre a questa o do frete a c possavel unificar ele nas blusas da lounge que vocaa gostouaoi vou te mandar o link das duas,raw,prazo_entrega,prazo_entrega,0.7650581408562152
,,boa tarde comprei a blusa pah mas na o consigo deixa la parecida como da fotoa acho que estou usando de forma erradaa tem alguma tutorial de como vesti la rs,raw,disponibilidade,disponibilidade,0.5993072619113473
,,oi anne bom dia tudo bem aqui a c a ana do time curadobia a bia nos informou que vocaa se interessou pela nossa bolsa molona mas que infelizmente ela esta indisponavel no site,raw,saudacao,saudacao,0.8024020820956845
,,oii comprei a bico fino o dedo fica um pouquinho de lado pra fora na c mas super conforta vel,raw,duvida_tamanho,duvida_tamanho,0.6700541347696635
,,ola gisela essa sandalia a c da minha collab com a paula ferber,raw,saudacao,saudacao,0.7163063664552907
,,ola bia sou a daniela e gostaria de apresentar minha marca pra vc a queens gate minha sa <num> cia e eu ja te acompanhamos tem um bom tempo e somos muito fa s a sua curadoria com seus neutros com tcharanz refora ou a vontade de apresentar o conceito da nossa marca pra vc vamos completar <num> ano em agosto e adoraraamos um bate papo com vc pra contar nossa hista <num> ria e nossos planos moro em londres e minha sa <num> cia em sp e vou deixar meu whatsapp pessoal por conta do fuso aqui e mando o link do nosso insta pra vc dar uma olhadinha d obrigada <num> <num> <num> <num>,raw,disponibilidade,disponibilidade,0.7454801226985743
,,agora estou organizando as coisas,raw,outros,outros,0.6730058329108062
,,ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a argi super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,raw,saudacao,saudacao,0.6491634592520351
,,oieee obrigada de verdade,raw,saudacao,saudacao,0.5736445648481989
,,oi karyna bom dia tudo bem vamos verificar,raw,saudacao,saudacao,0.7422363524486869
,,ola eu encontro as medidas no site,raw,duvida_tamanho,duvida_tamanho,0.6269423733625076
,,sheila essa foi a tabela passada para nos pela marca estamos em contato com eles para ter exatamente a medida do quadril inclusive obrigada pela pergunta pois com ela vamos atualizar o nosso site mas podemos te adiantar que ele tem uma estrutura folgada no quadril entao acreditamos que ele vai dar certo para ti no tamanho <num> para te passar outra base nas fotos do produto no nosso site a bia esta vestindo o tamanho <num>,raw,duvida_tamanho,duvida_tamanho,0.808362335549317
,,boa tarde pessoal tudo bem estava namorando um macacao verde no site da marca d aura porem nao localizei mais saiu de colecao nao tera reposicao aguardo obrigada milene,raw,disponibilidade,disponibilidade,0.6335087171495173
,,que ai conseguimos encaminhar pro la as tratativas o que acha se puder esclarecer que seria algo mais voltado para o perfil pessoal da bia ou para o curadobia seria bacana entendermos tambem para encaminhar de forma mais assertiva sua mensagem,raw,outros,outros,0.612354882228442
,,ola boa tarde o <num> e equivalente ao p <num> m e <num> g,raw,duvida_tamanho,duvida_tamanho,0.5992823397973576
,,ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a marca de vocaas pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,raw,saudacao,saudacao,0.6162726034152677
,,obrigada pelo prestigio foi incrivel te ter de pertinho hoje,raw,agradecimento,agradecimento,0.7891814456633861
,,oii o site curadobia esta fora do ar fui visitar atraves dos link da bio e nao funcionou bjs,raw,saudacao,saudacao,0.6125479263385916
,,oi bia tudo bem me chamo alice sou socia da monti uma marca de moda que preza por estilo atemporal e pecas de qualidade estamos buscando consultoras de imagem parceiras para recomendar nossas pecas aos seus clientes e pensei que poderiamos criar algo bem legal juntas o que acha de agendarmos um papo para te contar mais sobre a nossa historia e a ideia de parceria fico no aguardo,raw,pedido_sugestao,pedido_sugestao,0.6171166882395874
,,ola como tirar daovidas de tamanho da pea a,raw,duvida_tamanho,duvida_tamanho,0.7709176682187907
,,oi pri estao entrando muitas marcas incriveis novas no curadobia porem a oysho nao e uma delas,raw,saudacao,saudacao,0.5975210663934162
,,fatima te respondemos no whatsapp mas nao recebemos seu retorno esta tudo bem qualquer coisa sigo aqui a disposicao,raw,onde_comprar,onde_comprar,0.6956044938223138
,,bom dia gostaria de adquirir essa calca mas nao esta mais disponivel podem me ajudar obrigada,raw,disponibilidade,disponibilidade,0.7153718710870429
,,boa tarde milene td bem e vc esse macacao nesse tom infelizmente nao tera reposicao mas lancamos ontem o mesmo modelo em preto,raw,disponibilidade,disponibilidade,0.6260086140180331
,,oie td bem e vc ainda nao mas em breve tera,raw,saudacao,saudacao,0.8094642795369749
,,oi claudia que mensagem boa ficamos felizes de voce gostar dos nossos produtos vou confirmar sua compra e te aviso,raw,saudacao,saudacao,0.6278242038101933
,,ola como tirar duvidas de tamanho da peca,raw,duvida_tamanho,duvida_tamanho,0.7598973026164944
,,oi pri esta o entrando muitas marcas incraveis novas no curadobia pora c m a oysho na o a c uma delasd,raw,duvida_tamanho,duvida_tamanho,0.640996654904783
,,boa tarde na pagina da regata podrinha cinza eu nao consigo ver as medidas dos tamanhos acima do g que sao justamente o que visto poderia me enviar essas medidas dos tamanhos gg e xgg por favor,raw,erro_plataforma,erro_plataforma,0.5843600676849835
,,qualquer coisa seguimos aqui,raw,outros,outros,0.8312374743504993
,,ola gente bom dia acabei de ver o post da bia sobre camisas somos uma pequena alfaiataria e camisaria e o core da nossa criacao gostaria muito de apresentar nosso produto pra voces se voces acharem conveniente por favor indiquem a melhor forma de contato abraco stella,raw,saudacao,saudacao,0.6412844300278231
,,ola kari bom dia tudo bem,raw,saudacao,saudacao,0.8931333658167746
,,ola td bem fiz uma compra com vc e recebi apenas o tricot vc pode me ajudar muito obrigada desde ja,raw,saudacao,saudacao,0.7866257398380905
,,oi ana a marcia fonseca esta em contato com vc ne vamos conversar sim a fernanda tem mto interesse,raw,disponibilidade,disponibilidade,0.5810435820128872
,,oi anna bom dia tudo bem nos desculpe a falta de resposta vou te mandar mensagem via whatsapp para ficar melhor a nossa comunicacao tudo bem mas pode ficar tranquila pois realmente nosso atendimento funciona prioritariamente durante a semana e nao vamos te deixar desamparada,raw,onde_comprar,onde_comprar,0.6336317980785817
,,daniela depois me passa seu numero de telefone que ai seguimos a comunicacao por la e pelo e mail,raw,outros,outros,0.7438021045881802
,,oi danuza bom dia tudo bem pode nos informar por aqui a duvida ou se preferir uma comunicacao mais agil pode nos chamar no nosso whatsapp,raw,onde_comprar,onde_comprar,0.676957533278926
,,ola que bom que vocaa se interessou por na <num> s muito bom receber tua mensagem joana infelizmente essa cala a na o esta no curadobia e a c acervo pessoal da bia mesmod esse video tem a finalidade de apresentar as nossas camisas d esperamos que goste,raw,disponibilidade,disponibilidade,0.5951562170467504
,,oi karyna bom dia vimos que voce mandou as mesmas mensagens pelo nosso whatsapp vamos dar seguimento por la entao tudo bem obrigada,raw,onde_comprar,onde_comprar,0.61460755616115
,,obrigada pelo prestigio foi incrivel te ter de pertinho ontem,raw,agradecimento,agradecimento,0.7426335159657402
,,ola boa tarde silvana tudo bem obrigada pela sua mensagem a nossa pantalona jeans esta saindo por r <num> <num> qualquer coisa estamos aqui,raw,saudacao,saudacao,0.7011767297831725
,,ola bia sou a daniela e gostaria de apresentar minha marca pra vc a queens gate minha socia e eu ja te acompanhamos tem um bom tempo e somos muito fas a sua curadoria com seus neutros com tcharanz reforcou a vontade de apresentar o conceito da nossa marca pra vc vamos completar <num> ano em agosto e adorariamos um bate papo com vc pra contar nossa historia e nossos planos moro em londres e minha socia em sp e vou deixar meu whatsapp pessoal por conta do fuso aqui e mando o link do nosso insta pra vc dar uma olhadinha obrigada <num> <num> <num> <num>,raw,disponibilidade,disponibilidade,0.7477448070826501
,,ola maria luiza td bem obrigada pelo seu interesse a sandalia a c feita de um material ela stico que parece um neoprene para trazer conforto e se moldar nos pa c s d,raw,saudacao,saudacao,0.774491997403766
,,oi julia tudo bem essa e da egrey mais antiga estamos a poucos dias de lancar novos modelos de jeans de uma nova marca que entrara no curadobia assim que lancarmos te mandamos aqui,raw,saudacao,saudacao,0.6813885989600622
,,oi gabriela tudo bem ana aqui do time do curadobia estavamos passando por algumas instabilidades mas acredito que agora ja esta tudo resolvido te encaminho aqui o site para ficar mais facil o acesso,raw,saudacao,saudacao,0.7064722660655457
,,ola carol td bem e vc pode nos enviar para contato curadobia <user> com,raw,saudacao,saudacao,0.7515289749122478
,,bia voce acaba comigo com tantas coisas lindas do curadobia queria muito que tivesse frete internacional canada eu fico aqui babando,raw,prazo_entrega,prazo_entrega,0.6421218585089161
,,ola obrigada qual a previsa o de entrega,raw,prazo_entrega,prazo_entrega,0.7325380310058387
,,oi bia sou erika dos <user> gostaria de saber como voce trabalha em relacao a promocao de produtos meus brincos sao autorais e os fabrico a <num> anos a producao e <num> nacional fabricamos desde a liga do metal ate o banho de ouro <num> k nossos brincos sao todos bordados a mao com um finissimo arame de cobre e depois banhado a ouro espero seu contato obrigada,raw,saudacao,saudacao,0.5980202820438411
