ts,autor,texto,origem,label_regra,pred_label,pred_prob,margin
,,ola pessoal tudo bem sou a lala cunha <user> e vim contar um pouco sobre o <user> estamos em sp e fazemos fotografia vadeos em formato reels direa a o de arte e styling para marcas de acordo com a sua necessidade fazemos trabalhos exclusivos para as marcas e em breve final de mara o tamba c m faremos o nosso pra <num> ximo shooting collab uma dia ria criada para incluir va rias marcas que taam produtos a serem fotografados necessitam de um material de qualidade mas que na o querem ter um alto valor de investimento nisso o proximo collab sera em uma locaa a o linda e as modelos foram escolhidas a dedo e acho que combina muito com a marca de voces abaixo mando mais infos vamos conversar sobre essas possibilidades fico aqui a disposia a o abraa os lala <num> <num>,raw,preco_pagamento,preco_pagamento,0.4037384486588755,0.3031763978222519
,,so entrar no site ou aqui no nosso perfil que tem a selecao completa,raw,disponibilidade,disponibilidade,0.40841827832896754,0.3132255498210016
,,e o body me chega hoje,raw,outros,prazo_entrega,0.44867869337923055,0.31530692564271773
,,ola obrigada qual a previsa o de entrega,raw,prazo_entrega,prazo_entrega,0.46573938526967074,0.31773923050665664
,,ola meninas tudo bem comprei a saia preta da d aura em outubro precisei trocar foram rapidissimos mas so hoje eu soube que nao levaram a sacola com a peca a ser trocada ficou este tempo todo na minha portaria como faco,raw,troca_devolucao,troca_devolucao,0.4281544806496655,0.3264887653213645
,,alguem poderia entrar em contato comigo por e mail ou whatsapp o site de vcs parece que esta com problemas nao funciona direito nao,raw,onde_comprar,onde_comprar,0.43821195145904446,0.32927540573630903
,,estou tentando contato para devolucao de mercadoria e ninguem me atende nem por whatsapp e nem e mail comprei um vestido que quero devolver como devo proceder cristina hees <num> <num>,raw,troca_devolucao,troca_devolucao,0.43184042444557297,0.3482163226634531
,,qualquer duvida pode tamba c m nos conectar pelo whatsapp d,raw,duvida_tamanho,onde_comprar,0.46242623150960477,0.3610944401200064
,,oi renata boa tarde aqui a c a ana acredito que te respondi por whatsapp certo qualquer coisa estou por aqui,raw,onde_comprar,onde_comprar,0.4855841511868073,0.3894684241664489
,,tem camisa preto no PP?,raw,duvida_tamanho,duvida_tamanho,0.4933151627586301,0.391691960445868
,,bom dia maria luiza que bacana que se interessou por essa cala a ela a c muito especial mesmo o valor r <num> <num> caso tenha mais alguma duvida na o deixe de nos constatar equipe curadobia a,raw,preco_pagamento,preco_pagamento,0.47556212293763017,0.39845590032940953
,,tem jaqueta preto no GG?,raw,duvida_tamanho,duvida_tamanho,0.48728130072758963,0.40319140212989213
,,tem vestido preto no PP?,raw,duvida_tamanho,duvida_tamanho,0.4929531134274579,0.4091736648518828
,,ola tudo bem ana e vc que bacana vou passar o whatsapp da maia pode falar com ela por gentileza <num> <num>,raw,onde_comprar,onde_comprar,0.5435336148878402,0.42907988476423625
,,qualquer duvida pode tambem nos conectar pelo whatsapp,raw,onde_comprar,onde_comprar,0.521865799725227,0.4335789476740133
,,chega quando no 06030-050?,raw,prazo_entrega,prazo_entrega,0.5246191281790281,0.43606774811926186
,,chega quando no 05010-020?,raw,prazo_entrega,prazo_entrega,0.5246191281790281,0.43606774811926186
,,chega quando no 04567-010?,raw,prazo_entrega,prazo_entrega,0.5246191281790281,0.43606774811926186
,,chega quando no 04012-000?,raw,prazo_entrega,prazo_entrega,0.5246191281790282,0.4360677481192621
,,sobre a questa o do frete a c possavel unificar ele nas blusas da lounge que vocaa gostouaoi vou te mandar o link das duas,raw,prazo_entrega,prazo_entrega,0.5214084831152207,0.4415146046102881
,,acabei de comprar um conjunto se nao servir posso trocar pelo seu cep deve ser perto da minha casa o meu <num> <num>,raw,troca_devolucao,troca_devolucao,0.5165648953631016,0.4433515053177654
,,valor <num>,raw,preco_pagamento,preco_pagamento,0.5531530783302995,0.45259510385222945
,,oi fatima tudo bem bom dia obrigada pela sua mensagem e feedback e muito importante para nos estamos conversando por whatsapp podemos continuar nossa comunicacao por la,raw,onde_comprar,onde_comprar,0.5425607601250431,0.4529523360026911
,,oi karyna bom dia vimos que voce mandou as mesmas mensagens pelo nosso whatsapp vamos dar seguimento por la entao tudo bem obrigada,raw,onde_comprar,onde_comprar,0.5641152659419347,0.45719301443218885
,,sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequencia com a troca e mail contato curadobia <user> com,raw,troca_devolucao,troca_devolucao,0.5293462374739996,0.4578389887937474
,,ola dany bom dia caso tenha algum problema com o tamanho voce pode optar por trocar ou devolver o produto basta nos informar pelo e mail contato curadobia <user> com que iremos encaminhar sua solicitacao para a marca responsavel a marca ira proceder com os proximos passos como envio do codigo de logistica reversa e tudo mais,raw,troca_devolucao,troca_devolucao,0.5406358093924957,0.4677590643100552
,,com relacao a outra blusa que voce gostou ela esta em processo de lancamento e ainda nao esta a venda no nosso site mas independente desse fator nao seria possivel unificar o frete nesse caso pois o frete so fica unificado para as pecas da mesma marca,raw,prazo_entrega,prazo_entrega,0.5336114759345822,0.46974340833052797
,,este e meu whatsapp,raw,onde_comprar,onde_comprar,0.5702992134097301,0.470514581069038
,,sobre a questao do frete e possivel unificar ele nas blusas da lounge que voce gostou vou te mandar o link das duas,raw,prazo_entrega,prazo_entrega,0.5535645640394923,0.4744645800791091
,,claro pode trocar super,raw,troca_devolucao,troca_devolucao,0.557559979863024,0.4760318293112429
,,oi anna bom dia tudo bem nos desculpe a falta de resposta vou te mandar mensagem via whatsapp para ficar melhor a nossa comunicacao tudo bem mas pode ficar tranquila pois realmente nosso atendimento funciona prioritariamente durante a semana e nao vamos te deixar desamparada,raw,onde_comprar,onde_comprar,0.5650581237805772,0.48051013851200497
,,gosto muito dos looks mas percebo que ha muito jogo c volumes,raw,pedido_sugestao,pedido_sugestao,0.6009335886990576,0.4984531155258861
,,chega quando no 01455-022?,raw,prazo_entrega,prazo_entrega,0.5770804265929111,0.4988815606768137
,,chega quando no 01255-022?,raw,prazo_entrega,prazo_entrega,0.5770804265929111,0.4988815606768137
,,com relaa a o a outra blusa que vocaa gostou ela esta em processo de lana amento e ainda na o esta a venda no nosso site mas independente desse fator na o seria possavel unificar o frete nesse caso pois o frete sa <num> fica unificado para as pea as da mesma marca,raw,prazo_entrega,prazo_entrega,0.5670073960509011,0.49974579261120133
,,oi bia tudo bem me chamo alice sou socia da monti uma marca de moda que preza por estilo atemporal e pecas de qualidade estamos buscando consultoras de imagem parceiras para recomendar nossas pecas aos seus clientes e pensei que poderiamos criar algo bem legal juntas o que acha de agendarmos um papo para te contar mais sobre a nossa historia e a ideia de parceria fico no aguardo,raw,pedido_sugestao,pedido_sugestao,0.581797066039025,0.5050523476532423
,,ola renata bom dia que bom receber mensagem tua me chamo ana e faa o parte do time curadobia nesse lindo look da bia na <num> s temos somente a blusa disponavel no curadobia aoi,raw,pedido_sugestao,pedido_sugestao,0.5755182958095957,0.505290200590781
,,praticamos sempre o mesmo valor das marcas o que entrara de extra sera o valor do frete que e calculado automaticamente se tiver mais alguma duvida nos avise ok,raw,prazo_entrega,prazo_entrega,0.5792244315310322,0.5083721857671744
,,gabriela entendo sua frustraa a o e a c completamente justificada de fato a marca informou ter tido um pequeno problema de produa a o que na o devera mais ocorrer e por isso acabou enviando atrasado seu pedido sobre o meio de contato estamos providenciando um naomero para atendimento whatsapp por hora estamos apenas com o e mail mas muito em breve ja deixaremos essa opa a o mais fa cil para solua a o de qualquer problema,raw,onde_comprar,onde_comprar,0.5737387666935954,0.5098565404419706
,,comprei um body e paguei frete de <num> dias uteis pra levar pra uma viagem agora na sexta,raw,prazo_entrega,prazo_entrega,0.587466890618543,0.51066276623049
,,comprei um body e paguei frete de <num> dias aoteis pra levar pra uma viagem agora na sexta,raw,prazo_entrega,prazo_entrega,0.587466890618543,0.51066276623049
,,praticamos sempre o mesmo valor das marcas o que entrara de extra sera o valor do frete que a c calculado automaticamente se tiver mais alguma daovida nos avise ok,raw,prazo_entrega,prazo_entrega,0.5878411134896592,0.5162195030411236
,,pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e na o deixar que situaa aues como essa ocorram novamente agradea o sua compreensa o e nos disponibilizamos para auxiliar da melhor forma possavel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitaa a o,raw,troca_devolucao,troca_devolucao,0.5872388527806001,0.5179355548839366
,,vcs tem desconto para primeira compra,raw,preco_pagamento,preco_pagamento,0.5886726057454226,0.5184042095740068
,,certo obrigada o prazo de entrega sao <num> dias mesmo,raw,prazo_entrega,prazo_entrega,0.5802806688056348,0.5234108300190209
,,certo obrigada o prazo de entrega sa o <num> dias mesmo,raw,prazo_entrega,prazo_entrega,0.5861001261668336,0.5252194329262759
,,fiz uma compra de um casaco com vcs e na o vestiu bem gostaria de trocar por uma cala a fresquinha tamanho m,raw,troca_devolucao,troca_devolucao,0.5991828433852293,0.5284506467141868
,,look,raw,pedido_sugestao,pedido_sugestao,0.5934235475570638,0.5310895576085707
,,fatima te respondemos no whatsapp mas nao recebemos seu retorno esta tudo bem qualquer coisa sigo aqui a disposicao,raw,onde_comprar,onde_comprar,0.6284315592557754,0.5311610008054855
,,ola tudo bem estou apaixonada por essa jaqueta bacanuda da foto o prea o de <num> pula pra setecentos e tanto na hora de comprar a isso mesmo entra um valor de comissa o na hora da compra,raw,preco_pagamento,preco_pagamento,0.6034577798308154,0.5369301081528288
,,pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e nao deixar que situacoes como essa ocorram novamente agradeco sua compreensao e nos disponibilizamos para auxiliar da melhor forma possivel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitacao,raw,troca_devolucao,troca_devolucao,0.6061158936951279,0.5369822418287609
,,ola sou o gerente de vendas da pg game platform quero falar com vocaa sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curaa ao em outubro vocaa pode se juntar a na <num> s e lhe daremos altas comissaues entre em contato comigo pelo whatsapp <num>,raw,onde_comprar,onde_comprar,0.6028808537524881,0.5425548208616529
,,fiz uma compra de um casaco com vcs e nao vestiu bem gostaria de trocar por uma calca fresquinha tamanho m,raw,troca_devolucao,troca_devolucao,0.6125719382870063,0.5486837589517823
,,chico neto cd mara c mar whatsapp <num> <url>,raw,onde_comprar,onde_comprar,0.6105537364129829,0.5489428570649741
,,verificamos com a marca responsa vel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp,raw,onde_comprar,onde_comprar,0.6124529459604912,0.5520566789359606
,,verificamos com a marca responsavel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp,raw,onde_comprar,onde_comprar,0.6111477440603179,0.5534911061446615
,,bom dia beatriz tudo bem obrigada por ter entrado em contato conosco vamos te encaminhar uma mensagem pelo nosso whatsapp oficial edited,raw,onde_comprar,onde_comprar,0.6252234999858012,0.5556152031492037
,,ola tentei fazer uma compra e apos entrar com os dados do cartao e senha vem a seguinte tela,raw,erro_plataforma,erro_plataforma,0.6192155077816649,0.5588695365595405
,,chico neto cd mare mar whatsapp <num> <url>,raw,onde_comprar,onde_comprar,0.6205954609602503,0.5601570875340132
,,ola dany boa tarde tudo bem sim e com vocaa pea o desculpas por essa demora estou verificando sobre porque ainda na o foi dada sequaancia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p,raw,troca_devolucao,troca_devolucao,0.6301653804123043,0.5620424095530575
,,ja vi e amei esperando a virada do cartao pra perder os juazo,raw,preco_pagamento,preco_pagamento,0.6209646296558532,0.5622753901307836
,,ja vi e amei esperando a virada do cartao pra perder os juizo,raw,preco_pagamento,preco_pagamento,0.6209646296558532,0.5622753901307836
,,bom dia beatriz tudo bem obrigada por ter entrado em contato conosco vamos entrar em contato com voce pelo nosso whatsapp oficial,raw,onde_comprar,onde_comprar,0.6365258553634902,0.5642828582494256
,,boa tarde na pagina da regata podrinha cinza eu nao consigo ver as medidas dos tamanhos acima do g que sao justamente o que visto poderia me enviar essas medidas dos tamanhos gg e xgg por favor,raw,erro_plataforma,erro_plataforma,0.6190980544287354,0.5643912989430279
,,na o vou trocar vou tentar reduzir o gancho,raw,troca_devolucao,troca_devolucao,0.6319716121044714,0.569664143246181
,,ola sou o gerente de vendas da pg game platform quero falar com voce sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curacao em outubro voce pode se juntar a nos e lhe daremos altas comissoes entre em contato comigo pelo whatsapp <num>,raw,onde_comprar,onde_comprar,0.6220605839807968,0.569831317156339
,,vou querer a <num> qual e sua chave pix,raw,preco_pagamento,preco_pagamento,0.6364725958162465,0.5818895377472901
,,vou querer a <num> qual a c sua chave pix,raw,preco_pagamento,preco_pagamento,0.6364725958162465,0.5818895377472901
,,oi danuza bom dia tudo bem pode nos informar por aqui a duvida ou se preferir uma comunicacao mais agil pode nos chamar no nosso whatsapp,raw,onde_comprar,onde_comprar,0.655369613476468,0.5835304047396997
,,gabriela entendo sua frustracao e e completamente justificada de fato a marca informou ter tido um pequeno problema de producao que nao devera mais ocorrer e por isso acabou enviando atrasado seu pedido sobre o meio de contato estamos providenciando um numero para atendimento whatsapp por hora estamos apenas com o e mail mas muito em breve ja deixaremos essa opcao mais facil para solucao de qualquer problema,raw,onde_comprar,onde_comprar,0.6401656887534696,0.5872770302798568
,,preco,raw,preco_pagamento,preco_pagamento,0.6461609364190638,0.5882748969504012
,,qual o preco,raw,preco_pagamento,preco_pagamento,0.6461609364190638,0.5882748969504012
,,nao temos cupom de desconto no momento,raw,preco_pagamento,preco_pagamento,0.6485690312377209,0.5935487359604276
,,na o tem um link de comunicaa a o no whatsapp,raw,disponibilidade,onde_comprar,0.724544455654537,0.5936682685762761
,,eu amo todos os seus looks combina <num> com o meu estilo queria ter todas as pecas para mim pena que moro do outro lado do mundo,raw,pedido_sugestao,pedido_sugestao,0.6607800662729659,0.5979500948996772
,,nao vou trocar vou tentar reduzir o gancho,raw,troca_devolucao,troca_devolucao,0.6529233422687941,0.5987835222636564
,,sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso na o tive mais retorno,raw,troca_devolucao,troca_devolucao,0.6568313052411769,0.6022605546257956
,,sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno,raw,troca_devolucao,troca_devolucao,0.6643262502769934,0.60264075214028
,,posso trocar caso eu experimente e prefira uma maior,raw,troca_devolucao,troca_devolucao,0.6577977559389064,0.6029896051377491
,,mas amei a sugestao ju,raw,pedido_sugestao,pedido_sugestao,0.6635137913176005,0.613899597650916
,,caso na o fique com como funciona a troca,raw,troca_devolucao,troca_devolucao,0.6697827641551924,0.6166792777220989
,,ola dany boa tarde tudo bem sim e com voce peco desculpas por essa demora estou verificando sobre porque ainda nao foi dada sequencia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p,raw,troca_devolucao,troca_devolucao,0.6830930124857021,0.6233876310285996
,,sugestao,raw,pedido_sugestao,pedido_sugestao,0.6788202017313899,0.6269938846057408
,,na o temos cupom de desconto no momento,raw,preco_pagamento,preco_pagamento,0.6826137002315967,0.6272512078345882
,,caso nao fique com como funciona a troca,raw,troca_devolucao,troca_devolucao,0.688186327072999,0.6425021265408124
,,oi cristiane bom dia obrigada pela sua mensagem na verdade todos os nossos pedidos sao enviados o email de confirmacao imediatamente porem realmente identificamos um erro no nosso sistema que os ultimos pedidos nao estao recebendo a confirmacao ja estamos em contato com o nosso tecnico para resolver obrigada por ter nos informado,raw,erro_plataforma,erro_plataforma,0.7018274526758173,0.6449016160351372
,,ola amanda bom dia pea o desculpas pela demora mas o nosso pessoa ta c cnico ainda na o conseguiu simular um erro igual ao que ocorreu com voce por isso a demora em lhe retornar,raw,erro_plataforma,erro_plataforma,0.6979051599690658,0.6454965525773688
,,como proceder p troca,raw,troca_devolucao,troca_devolucao,0.7074411563884552,0.6591456838324055
,,como e o processo da troca,raw,troca_devolucao,troca_devolucao,0.7154822575561464,0.6697110017813105
,,como a c o processo da troca,raw,troca_devolucao,troca_devolucao,0.7154822575561464,0.6697110017813105
,,ola tudo bem estou apaixonada por essa jaqueta bacanuda da foto o preco de <num> pula pra setecentos e tanto na hora de comprar e isso mesmo entra um valor de comissao na hora da compra,raw,preco_pagamento,preco_pagamento,0.7190608285458336,0.6724239650375481
,,pensamos que poderia ser a senha criada mas quando ocorre algum ponto nesse aspecto surge uma mensagem abaixo voce se importaria em tentar novamente apenas para checarmos se continua ocorrendo o mesmo erro,raw,erro_plataforma,erro_plataforma,0.7198037358765076,0.6751003896124553
,,tem cupom de desconto primeira compra,raw,preco_pagamento,preco_pagamento,0.7444235770292286,0.697541774230055
,,ah que a <num> timo monica esperamos que aproveite muito ela e se quiser compartilhar com a gente os looks que criar com ela vamos amar ver,raw,pedido_sugestao,pedido_sugestao,0.7398662330550517,0.701854102025764
,,ah que otimo monica esperamos que aproveite muito ela e se quiser compartilhar com a gente os looks que criar com ela vamos amar ver,raw,pedido_sugestao,pedido_sugestao,0.750826996595142,0.709678706909989
,,que maximo marca a gente nos seus looks muito feliz que esta curtindo a selea a o de pea as logo mais teremos muitas novidades bacanas d,raw,pedido_sugestao,pedido_sugestao,0.7509394378767257,0.7147846559708996
,,valor do frete pro 05010-020?,raw,prazo_entrega,prazo_entrega,0.7652995188684285,0.7304102141053457
,,valor do frete pro 06030-050?,raw,prazo_entrega,prazo_entrega,0.7652995188684285,0.7304102141053457
,,valor do frete pro 04012-000?,raw,prazo_entrega,prazo_entrega,0.7652995188684285,0.7304102141053457
,,valor do frete pro 04567-010?,raw,prazo_entrega,prazo_entrega,0.7652995188684285,0.7304102141053457
,,aqui a tabela certinha mas ja estamos com o pessoal tecnico corrigindo esse erro,raw,erro_plataforma,erro_plataforma,0.7923730338122402,0.7570545976151546
,,que maximo marca a gente nos seus looks muito feliz que esta curtindo a selecao de pecas logo mais teremos muitas novidades bacanas,raw,pedido_sugestao,pedido_sugestao,0.7925961121273053,0.7620979694842557
,,aqui a tabela certinha mas ja estamos com o pessoal ta c cnico corrigindo esse erro,raw,erro_plataforma,erro_plataforma,0.8114885842795673,0.7766536105309101
,,erro,raw,erro_plataforma,erro_plataforma,0.8211745397583892,0.7941445536555697
