ts,autor,texto,origem,label_regra,pred_label,pred_prob
,,tem blazer preto tamanho PP?,raw,duvida_tamanho,duvida_tamanho,0.7105497097206305
,,quero jaqueta verde P,raw,duvida_tamanho,duvida_tamanho,0.6832934313457918
,,quero blazer verde 36,raw,duvida_tamanho,duvida_tamanho,0.7014575844651567
,,gabriela entendo sua frustraa a o e a c completamente justificada de fato a marca informou ter tido um pequeno problema de produa a o que na o devera mais ocorrer e por isso acabou enviando atrasado seu pedido sobre o meio de contato estamos providenciando um naomero para atendimento whatsapp por hora estamos apenas com o e mail mas muito em breve ja deixaremos essa opa a o mais fa cil para solua a o de qualquer problema,raw,onde_comprar,onde_comprar,0.5737387666935954
,,muito obrigada pelo retorno,raw,agradecimento,agradecimento,0.656590383806977
,,tem vestido verde no M?,raw,duvida_tamanho,duvida_tamanho,0.6012247625078998
,,tem body preto no 46?,raw,duvida_tamanho,duvida_tamanho,0.6058814314996042
,,tem camisa verde no 44?,raw,duvida_tamanho,duvida_tamanho,0.6188961081623306
,,tem jaqueta verde no 36?,raw,duvida_tamanho,duvida_tamanho,0.5810775708266357
,,tem blazer preto no 44?,raw,duvida_tamanho,duvida_tamanho,0.6190977379254181
,,tem saia preto no 40?,raw,duvida_tamanho,duvida_tamanho,0.5622341579179515
,,tem vestido verde no 44?,raw,duvida_tamanho,duvida_tamanho,0.6012247625078998
,,tem blazer verde no 44?,raw,duvida_tamanho,duvida_tamanho,0.6154149107484882
,,tem camisa verde no 38?,raw,duvida_tamanho,duvida_tamanho,0.6188961081623306
,,tem body preto no P?,raw,duvida_tamanho,duvida_tamanho,0.6058814314996042
,,tem jaqueta preto no G?,raw,duvida_tamanho,duvida_tamanho,0.5550548640354576
,,tem blazer verde no 36?,raw,duvida_tamanho,duvida_tamanho,0.6154149107484882
,,tem blazer preto no 38?,raw,duvida_tamanho,duvida_tamanho,0.6190977379254181
,,tem camisa preto no P?,raw,duvida_tamanho,duvida_tamanho,0.6108434691269252
,,comprei um body e paguei frete de <num> dias aoteis pra levar pra uma viagem agora na sexta,raw,prazo_entrega,prazo_entrega,0.587466890618543
,,erro,raw,erro_plataforma,erro_plataforma,0.8211745397583892
,,chico neto cd mara c mar whatsapp <num> <url>,raw,onde_comprar,onde_comprar,0.6105537364129829
,,qual o preco,raw,preco_pagamento,preco_pagamento,0.6461609364190638
,,preco,raw,preco_pagamento,preco_pagamento,0.6461609364190638
,,ja vi e amei esperando a virada do cartao pra perder os juazo,raw,preco_pagamento,preco_pagamento,0.6209646296558532
,,valor do frete pro 01255-022?,raw,prazo_entrega,prazo_entrega,0.7937612512128186
,,que maximo marca a gente nos seus looks muito feliz que esta curtindo a selecao de pecas logo mais teremos muitas novidades bacanas,raw,pedido_sugestao,pedido_sugestao,0.7925961121273053
,,eu amo todos os seus looks combina <num> com o meu estilo queria ter todas as pecas para mim pena que moro do outro lado do mundo,raw,pedido_sugestao,pedido_sugestao,0.6607800662729663
,,sugestao,raw,pedido_sugestao,pedido_sugestao,0.6788202017313899
,,ola muitissimo obrigada,raw,saudacao,saudacao,0.6123049748700296
,,ola tudo bem estou apaixonada por essa jaqueta bacanuda da foto o prea o de <num> pula pra setecentos e tanto na hora de comprar a isso mesmo entra um valor de comissa o na hora da compra,raw,preco_pagamento,preco_pagamento,0.6034577798308155
,,ola tudo bem sobre qual funcionamento deseja saber,raw,saudacao,saudacao,0.6255978029640363
,,ola tentei fazer uma compra e apos entrar com os dados do cartao e senha vem a seguinte tela,raw,erro_plataforma,erro_plataforma,0.6192155077816649
,,ola tudo bem estou apaixonada por essa jaqueta bacanuda da foto o preco de <num> pula pra setecentos e tanto na hora de comprar e isso mesmo entra um valor de comissao na hora da compra,raw,preco_pagamento,preco_pagamento,0.7190608285458333
,,ola sou o gerente de vendas da pg game platform quero falar com vocaa sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curaa ao em outubro vocaa pode se juntar a na <num> s e lhe daremos altas comissaues entre em contato comigo pelo whatsapp <num>,raw,onde_comprar,onde_comprar,0.6028808537524885
,,oi cristiane bom dia obrigada pela sua mensagem na verdade todos os nossos pedidos sao enviados o email de confirmacao imediatamente porem realmente identificamos um erro no nosso sistema que os ultimos pedidos nao estao recebendo a confirmacao ja estamos em contato com o nosso tecnico para resolver obrigada por ter nos informado,raw,erro_plataforma,erro_plataforma,0.7018274526758173
,,bom dia beatriz tudo bem obrigada por ter entrado em contato conosco vamos entrar em contato com voce pelo nosso whatsapp oficial,raw,onde_comprar,onde_comprar,0.6365258553634904
,,na o vou trocar vou tentar reduzir o gancho,raw,troca_devolucao,troca_devolucao,0.6319716121044714
