texto,label_true,intent_raw,conf,gap,intent_pred
"visto g, qual tamanho seria? quais cores tem? tem a calça tb?",duvida_tamanho,tamanho_modelagem,0.6270955945830694,0.4057586402981913,tamanho_modelagem
eu costumo usar p ou pp se a confecção é grande,duvida_tamanho,tamanho_modelagem,0.5740317010721324,0.42882057570522103,tamanho_modelagem
Eu costumo usar P ou PP se a confecção é grande,duvida_tamanho,tamanho_modelagem,0.5690030145332484,0.4221214825635715,tamanho_modelagem
gosto da calça assim mais curta! visto entre 38-40 (quadril 95),duvida_tamanho,tamanho_modelagem,0.5502138631096073,0.2734164052949964,tamanho_modelagem
"Visto G, qual tamanho seria? Quais cores tem? Tem a calça tb?",duvida_tamanho,tamanho_modelagem,0.526222795197198,0.18621390629797874,tamanho_modelagem
Gosto da calça assim mais curta! Visto entre 38-40 (quadril 95),duvida_tamanho,tamanho_modelagem,0.5083468359107312,0.17585978435495142,tamanho_modelagem
"Como uma crítica construtiva, vcs deveriam mandar um e-mail para confirmar o pedido. Compro bastante on-line e sempre vem o e-mail do status do pedido!! O cliente fica mais seguro da compra.",duvida_tamanho,troca_devolucao_politica,0.7337564037041048,0.5915519831634133,troca_devolucao_politica
"como uma crítica construtiva, vcs deveriam mandar um e-mail para confirmar o pedido. compro bastante on-line e sempre vem o e-mail do status do pedido!! o cliente fica mais seguro da compra.",duvida_tamanho,troca_devolucao_politica,0.7295561772593523,0.6046736368863506,troca_devolucao_politica
Como comprar ?,onde_comprar,como_comprar,0.6762944742604632,0.5087366751551425,como_comprar
como comprar ?,onde_comprar,como_comprar,0.6348844165002184,0.45348574270550746,como_comprar
Alguém poderia entrar em contato comigo por e-mail ou WhatsApp? O site de vcs parece que está com problemas. Não funciona direito não.,onde_comprar,erros_plataforma,0.5426539025472854,0.307463956375841,erros_plataforma
alguém poderia entrar em contato comigo por e-mail ou whatsapp? o site de vcs parece que está com problemas. não funciona direito não.,onde_comprar,erros_plataforma,0.5138819952928303,0.17632132806452888,erros_plataforma
Este é meu WhatsApp…,onde_comprar,nao_entendi,0.6653206766562216,0.47631333654458896,nao_entendi
https://www.instagram.com/minimadeia/profilecard/,onde_comprar,nao_entendi,0.6080488573495809,0.4248359753974559,nao_entendi
https://www.instagram.com/minimadeia/profilecard/,onde_comprar,nao_entendi,0.6080488573495809,0.4248359753974559,nao_entendi
este é meu whatsapp…,onde_comprar,nao_entendi,0.5765495658734404,0.22907084764720592,nao_entendi
https://www.instagram.com/ac.gromann?igsh=mwe4dtziy2izetaxnw==,onde_comprar,nao_entendi,0.5067290022775375,0.10752405720824626,nao_entendi
https://www.instagram.com/_nata.oficial/profilecard/,onde_comprar,nao_entendi,0.48967085278843053,0.25225791412886783,outros
https://www.instagram.com/_nata.oficial/profilecard/,onde_comprar,nao_entendi,0.48967085278843053,0.25225791412886783,outros
https://www.instagram.com/durgashop/profilecard/,onde_comprar,nao_entendi,0.48779514468503815,0.18027589796223592,outros
https://www.instagram.com/durgashop/profilecard/,onde_comprar,nao_entendi,0.48779514468503815,0.18027589796223592,outros
https://www.instagram.com/ac.gromann?igsh=MWE4dTZiY2IzeTAxNw==,onde_comprar,nao_entendi,0.4747124594028241,0.0640721949173062,outros
https://www.instagram.com/wendyelborin/profilecard/,onde_comprar,nao_entendi,0.47260758567259403,0.18601307375550247,outros
https://www.instagram.com/wendyelborin/profilecard/,onde_comprar,nao_entendi,0.47260758567259403,0.18601307375550247,outros
https://www.instagram.com/luiseramirezbrand/profilecard/,onde_comprar,saudacao,0.45539473680613,0.169068511691856,outros
https://www.instagram.com/luiseramirezbrand/profilecard/,onde_comprar,saudacao,0.45539473680613,0.169068511691856,outros
https://www.instagram.com/___lourie___/profilecard/,onde_comprar,nao_entendi,0.4340028938020601,0.10265907757741954,outros
https://www.instagram.com/___lourie___/profilecard/,onde_comprar,nao_entendi,0.4340028938020601,0.10265907757741954,outros
https://www.instagram.com/voceamara/profilecard/,onde_comprar,saudacao,0.39880596950843494,0.00720475082724964,outros
https://www.instagram.com/voceamara/profilecard/,onde_comprar,saudacao,0.39880596950843494,0.00720475082724964,outros
https://www.instagram.com/usemyk/profilecard/,onde_comprar,saudacao,0.38788625206296246,0.03204758765195148,outros
https://www.instagram.com/usemyk/profilecard/,onde_comprar,saudacao,0.38788625206296246,0.03204758765195148,outros
https://www.instagram.com/numerodez.numerodez/profilecard/,onde_comprar,saudacao,0.3704500594722026,0.024307521980871938,outros
https://www.instagram.com/numerodez.numerodez/profilecard/,onde_comprar,saudacao,0.3704500594722026,0.024307521980871938,outros
https://www.instagram.com/giom.ei/profilecard/,onde_comprar,nao_entendi,0.33949377965874517,0.006454639873908319,outros
https://www.instagram.com/giom.ei/profilecard/,onde_comprar,nao_entendi,0.33949377965874517,0.006454639873908319,outros
oi! tudo certinho por aí? 💚 somos a ēcru e trabalhamos com embalagens sustentáveis e personalizáveis feitas em algodão cru! nossos principais produtos são: 💚 necessaire 💚 saquinhos 💚 ecobags nos identificamos muito com a sua empresa e adoraríamos te apresentar nosso catálogo! posso te enviar mais informações pelo e-mail ou whatsapp? ah! também aceitamos propostas de orçamento ou cobrimos valores de outros fornecedores!,onde_comprar,saudacao,0.9218834908261351,0.8748798450045863,saudacao
Oi! Tudo certinho por aí? 💚 Somos a ĒCRU e trabalhamos com embalagens sustentáveis e personalizáveis feitas em algodão cru! Nossos principais produtos são: 💚 Necessaire 💚 Saquinhos 💚 Ecobags Nos identificamos muito com a sua empresa e adoraríamos te apresentar nosso catálogo! Posso te enviar mais informações pelo e-mail ou Whatsapp? Ah! Também aceitamos propostas de orçamento ou cobrimos valores de outros fornecedores!,onde_comprar,saudacao,0.9201128787924819,0.8787465835509131,saudacao
"olá, sou o gerente de vendas da pg game platform. quero falar com você sobre parcerias. nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curaçao em outubro. você pode se juntar a nós e lhe daremos altas comissões. entre em contato comigo pelo whatsapp: +13434802605",onde_comprar,saudacao,0.8222917814255286,0.7392556179567783,saudacao
https://www.instagram.com/queensgatestore?igsh=mjc0c2g5chnmn25k&utm_source=qr,onde_comprar,saudacao,0.815345593127342,0.6996275590370711,saudacao
https://www.instagram.com/queensgatestore?igsh=Mjc0c2g5cHNmN25k&utm_source=qr,onde_comprar,saudacao,0.8087002744185239,0.6911333030301945,saudacao
"ola meninas seguem meus contatos: +1(917)868-9790 daniela.masson@hotmail.com muito bom falar com vcs ontem, obrigada ! falamos na sequência por whatsapp 🌷",onde_comprar,saudacao,0.7992523669839037,0.6491744567225486,saudacao
Chico Neto CD Maré Mar WhatsApp 11965621065 http://palcomp3.com/chiconetodaparaiba/,onde_comprar,saudacao,0.764273281272454,0.5879284202138827,saudacao
Olá tudo bem Ana e vc? Que bacana… Vou passar o WhatsApp da Maiá pode falar com ela por gentileza! 11-983268095,onde_comprar,saudacao,0.7589080390808026,0.5599119960213278,saudacao
"Olá, sou o gerente de vendas da PG Game Platform. Quero falar com você sobre parcerias. Nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de Curaçao em outubro. Você pode se juntar a nós e lhe daremos altas comissões. Entre em contato comigo pelo WhatsApp: +13434802605",onde_comprar,saudacao,0.7539786164609644,0.6382867766280769,saudacao
olá tudo bem ana e vc? que bacana… vou passar o whatsapp da maiá pode falar com ela por gentileza! 11-983268095,onde_comprar,saudacao,0.7528678572582853,0.5357997147728275,saudacao
"Ola meninas seguem meus contatos: +1(917)868-9790 Daniela.masson@hotmail.com Muito bom falar com vcs ontem, obrigada ! Falamos na sequência por WhatsApp 🌷",onde_comprar,saudacao,0.7239788967015426,0.5004312737667137,saudacao
PARABÉNS!!! Excelente ideia!!! Vim pelo insta da Glória Kalil 😍 - Torcendo por mais um SUCESSO!,onde_comprar,saudacao,0.7108050972239203,0.507310691729737,saudacao
onde e a loja?,onde_comprar,saudacao,0.6864161659786124,0.4314370876824772,saudacao
Onde e a loja?,onde_comprar,saudacao,0.6488859203789635,0.34935407461032914,saudacao
https://www.instagram.com/tatho.brasil/profilecard/,onde_comprar,saudacao,0.6236297171059266,0.3451765966652256,saudacao
https://www.instagram.com/tatho.brasil/profilecard/,onde_comprar,saudacao,0.6236297171059266,0.3451765966652256,saudacao
chico neto cd maré mar whatsapp 11965621065 http://palcomp3.com/chiconetodaparaiba/,onde_comprar,saudacao,0.6219828362084244,0.3362340244178036,saudacao
https://www.instagram.com/agola__/profilecard/,onde_comprar,saudacao,0.620560394870501,0.3438232415254245,saudacao
https://www.instagram.com/agola__/profilecard/,onde_comprar,saudacao,0.620560394870501,0.3438232415254245,saudacao
https://www.instagram.com/_nata.oficial?igsh=N204dXp5bzN6azBz,onde_comprar,saudacao,0.5956620843498406,0.28344846640909366,saudacao
parabéns!!! excelente ideia!!! vim pelo insta da glória kalil 😍 - torcendo por mais um sucesso!,onde_comprar,saudacao,0.5896650663844366,0.23468915203930046,saudacao
https://www.instagram.com/_nata.oficial?igsh=n204dxp5bzn6azbz,onde_comprar,saudacao,0.5736658965763154,0.25373864621416536,saudacao
"De todo modo , agradeço por perguntar",outros,agradecimento,0.9559349284663345,0.9344470807897832,agradecimento
"de todo modo , agradeço por perguntar",outros,agradecimento,0.9547901345552562,0.9322575159003772,agradecimento
mas super entendi e aproveito pra agradecer e elogiar seu trabalho,outros,agradecimento,0.9288193370962708,0.872149471238808,agradecimento
Mas super entendi e aproveito pra agradecer e elogiar seu trabalho,outros,agradecimento,0.9186759519036266,0.8517718973981598,agradecimento
Poxa… que pena… quando tiverem me avise por favor,outros,agradecimento,0.5550242136530131,0.3445782982406288,agradecimento
poxa… que pena… quando tiverem me avise por favor,outros,agradecimento,0.5235487055525948,0.2857768858109835,agradecimento
Linda gladiadora!,outros,agradecimento,0.5069033435236574,0.245841389251706,agradecimento
certo. qual o link da compra?,outros,como_comprar,0.8530402996822027,0.7955918193562963,como_comprar
Certo. Qual o link da compra?,outros,como_comprar,0.8292649310953023,0.7398227741693999,como_comprar
Onde posso comprar?,outros,como_comprar,0.7571746639937786,0.6360780199947783,como_comprar
onde posso comprar?,outros,como_comprar,0.74810346371541,0.6378389830567174,como_comprar
"Eu quero comprar esses acessórios, como faço?",outros,como_comprar,0.7429122408756976,0.6407834134658559,como_comprar
compra realizada,outros,como_comprar,0.7276555139531643,0.6090057327484486,como_comprar
"eu quero comprar esses acessórios, como faço?",outros,como_comprar,0.6928216505740536,0.5906299056310828,como_comprar
"gostei do conjunto, mas não vi no site",outros,erros_plataforma,0.9141206351705891,0.8612909793340736,erros_plataforma
"Gostei do conjunto, mas não vi no site",outros,erros_plataforma,0.9059850229967942,0.8450517464318438,erros_plataforma
"na verdade eu já assisti ao vídeo do casaco no site curadobia várias vezes para tentar chegar a essa conclusão, mas não consegui",outros,erros_plataforma,0.837471730643065,0.7643806900845416,erros_plataforma
outra dúvida é sobre o tom certinho dessa jaqueta. no site achei que estava num tom diferente dos stories,outros,erros_plataforma,0.8231575209171434,0.6980140015464021,erros_plataforma
não estou conseguindo entrar no site para fazer compra,outros,erros_plataforma,0.7456897142952897,0.632263031918079,erros_plataforma
Não estou conseguindo entrar no site para fazer compra,outros,erros_plataforma,0.7166604581414703,0.5785090002808119,erros_plataforma
"Na verdade eu já assisti ao vídeo do casaco no site Curadobia várias vezes para tentar chegar a essa conclusão, mas não consegui",outros,erros_plataforma,0.6912029075988508,0.4832438195256954,erros_plataforma
Olá. Tentei fazer uma compra e após entrar com os dados do cartão e senha vem a seguinte tela,outros,erros_plataforma,0.6247546216015487,0.29583202412740706,erros_plataforma
o site está passando por problemas?,outros,erros_plataforma,0.591459678737962,0.23017765757809672,erros_plataforma
olá. tentei fazer uma compra e após entrar com os dados do cartão e senha vem a seguinte tela,outros,erros_plataforma,0.5911206720825901,0.24545216269197062,erros_plataforma
O site está passando por problemas?,outros,erros_plataforma,0.5510159751571644,0.15306435983618377,erros_plataforma
Tem cupom de desconto primeira compra?,outros,formas_pagamento,0.830834298248938,0.7367525074405747,formas_pagamento
tem cupom de desconto primeira compra?,outros,formas_pagamento,0.820795755208406,0.7223702669634718,formas_pagamento
"Bia, td bom? Não estou conseguindo finalizar a compra da ""regata podrinha"". Coloquei os dados do cartão e no campo CVV eu ponho os números mas o sistema ignora que eu coloquei. Tentei várias vezes, acho que está com problema…",outros,formas_pagamento,0.7817530569605614,0.681441780023242,formas_pagamento
"bia, td bom? não estou conseguindo finalizar a compra da ""regata podrinha"". coloquei os dados do cartão e no campo cvv eu ponho os números mas o sistema ignora que eu coloquei. tentei várias vezes, acho que está com problema…",outros,formas_pagamento,0.7718570843225088,0.6344388363010971,formas_pagamento
vcs tem desconto para primeira compra?,outros,formas_pagamento,0.7435899374739181,0.627836182158622,formas_pagamento
Vcs tem desconto para primeira compra?,outros,formas_pagamento,0.7220128985509412,0.5474689153452653,formas_pagamento
"Vou querer a 46, qual é sua chave pix?",outros,formas_pagamento,0.6837599282024897,0.4852854405255329,formas_pagamento
"vou querer a 46, qual é sua chave pix?",outros,formas_pagamento,0.6776216591702515,0.4795220144013258,formas_pagamento
Mas paguei por uma coisa que não recebi,outros,formas_pagamento,0.5999490119717553,0.23721559141436716,formas_pagamento
mas paguei por uma coisa que não recebi,outros,formas_pagamento,0.5794631811590294,0.20014100502425908,formas_pagamento
olá algum cupom de desconto na primeira compra?,outros,formas_pagamento,0.5400296889964666,0.23374726957770298,formas_pagamento
comprei um body e paguei frete de 7 dias úteis pra levar pra uma viagem agora na sexta,outros,frete_prazo,0.9172572726529712,0.8858298483605042,frete_prazo
Comprei um body e paguei frete de 7 dias úteis pra levar pra uma viagem agora na sexta,outros,frete_prazo,0.9148307947190304,0.8799778165051851,frete_prazo
"Certo, obrigada !!! O prazo de entrega são 19 dias mesmo ?",outros,frete_prazo,0.7355285981938177,0.6124697613788317,frete_prazo
"certo, obrigada !!! o prazo de entrega são 19 dias mesmo ?",outros,frete_prazo,0.6661435235391223,0.4768295974993062,frete_prazo
ambos :),outros,nao_entendi,0.9596154810026151,0.9492545417022624,nao_entendi
Ambos :),outros,nao_entendi,0.9558972497918726,0.9464021324253173,nao_entendi
11,outros,nao_entendi,0.9540668559063121,0.9392583616946963,nao_entendi
11,outros,nao_entendi,0.9540668559063121,0.9392583616946963,nao_entendi
Funciona,outros,nao_entendi,0.9532436922940204,0.937572859134864,nao_entendi
funciona,outros,nao_entendi,0.9506302470243343,0.9339206204783038,nao_entendi
Não rsrs,outros,nao_entendi,0.9503150425701664,0.9237471839496219,nao_entendi
não rsrs,outros,nao_entendi,0.9333435686869239,0.8874116346171027,nao_entendi
pode,outros,nao_entendi,0.9280970330259352,0.8886635199413332,nao_entendi
adquiri uma máxi pantalona valéria mansur,outros,nao_entendi,0.9259597543066223,0.9065448338603965,nao_entendi
Pode,outros,nao_entendi,0.9258311092149052,0.8900432855525114,nao_entendi
Endereço,outros,nao_entendi,0.9137775497219173,0.8799160473145784,nao_entendi
Macacões com mangas,outros,nao_entendi,0.9134723095550593,0.882644441034686,nao_entendi
reagiu com 😢 à sua mensagem,outros,nao_entendi,0.9131122766325322,0.8802325376031481,nao_entendi
muito tenso,outros,nao_entendi,0.9076509935101625,0.8839138477922569,nao_entendi
E ainda não chegou,outros,nao_entendi,0.903582678428705,0.8702904101201687,nao_entendi
ops é a blusa pah,outros,nao_entendi,0.9029529480456236,0.8418457911106478,nao_entendi
Precisei escrever em uma postagem,outros,nao_entendi,0.9017680851189992,0.860844081673978,nao_entendi
na torcida ❤️,outros,nao_entendi,0.8961322620558775,0.8337311590747996,nao_entendi
Muito tenso,outros,nao_entendi,0.89590598152308,0.8663063228301211,nao_entendi
e ainda não chegou,outros,nao_entendi,0.8939816349157722,0.8554665664359146,nao_entendi
precisei escrever em uma postagem,outros,nao_entendi,0.8937518397855243,0.8508853132163824,nao_entendi
"Ainda não , super correria",outros,nao_entendi,0.8823623594565101,0.8463740490390845,nao_entendi
Tá joia.,outros,nao_entendi,0.8792373025869343,0.8080346575236067,nao_entendi
Na torcida ❤️,outros,nao_entendi,0.878730303729207,0.7936372145651373,nao_entendi
Reagiu com 😢 à sua mensagem,outros,nao_entendi,0.8778751284341274,0.8314609847376883,nao_entendi
"ainda não , super correria",outros,nao_entendi,0.8770457795360675,0.8435510605886979,nao_entendi
Pode ser?,outros,nao_entendi,0.8731926080547266,0.7999357828733906,nao_entendi
Ops é a blusa Pah,outros,nao_entendi,0.8627877727822093,0.7933786041080498,nao_entendi
"Na verdade foi o porteiro, rs!",outros,nao_entendi,0.8584138674188692,0.799089729553492,nao_entendi
Mas a peça ainda não chegou,outros,nao_entendi,0.8577809807434452,0.7724074716714358,nao_entendi
mas a peça ainda não chegou,outros,nao_entendi,0.8569285399085041,0.7706242688776312,nao_entendi
"na verdade foi o porteiro, rs!",outros,nao_entendi,0.8541850162857139,0.7935797812111086,nao_entendi
pode ser?,outros,nao_entendi,0.8521461886423523,0.7521022184588372,nao_entendi
por muito pouco a minha frustração seria ainda maior,outros,nao_entendi,0.8508648392021856,0.806282084373828,nao_entendi
sim,outros,nao_entendi,0.8470514731793778,0.756282894551899,nao_entendi
sim,outros,nao_entendi,0.8470514731793778,0.756282894551899,nao_entendi
esse é o fechado,outros,nao_entendi,0.8452129599681983,0.7919650503053579,nao_entendi
Já tô seguindo 👊🏻,outros,nao_entendi,0.8448166490885417,0.7498165557062247,nao_entendi
"enfim , por muito pouco não me atende",outros,nao_entendi,0.8435358510998064,0.771756445766901,nao_entendi
Por muito pouco a minha frustração seria ainda maior,outros,nao_entendi,0.842080022075471,0.7949762092136352,nao_entendi
Eu adorei !! Ja usei minha saia hj,outros,nao_entendi,0.8397121373566586,0.7295075693513476,nao_entendi
reagiu com 💜 à sua mensagem,outros,nao_entendi,0.8361719074582176,0.729925895021176,nao_entendi
"Enfim , por muito pouco não me atende",outros,nao_entendi,0.8341135540355221,0.7528561081822194,nao_entendi
Joia,outros,nao_entendi,0.8279184832450367,0.7083430474905393,nao_entendi
😮,outros,nao_entendi,0.8277086573251289,0.6880954364423304,nao_entendi
😮,outros,nao_entendi,0.8277086573251289,0.6880954364423304,nao_entendi
É acolchoada ?,outros,nao_entendi,0.8243200910319013,0.6772526907622092,nao_entendi
eu adorei !! ja usei minha saia hj,outros,nao_entendi,0.8222559711671735,0.6877185752340853,nao_entendi
Sim,outros,nao_entendi,0.8208898622146458,0.7360285015930309,nao_entendi
Sim,outros,nao_entendi,0.8208898622146458,0.7360285015930309,nao_entendi
Adorei! Como funciona ?🤩,outros,nao_entendi,0.8205252696973907,0.6891891093171059,nao_entendi
já tô seguindo 👊🏻,outros,nao_entendi,0.8171945739962915,0.6791000698914276,nao_entendi
tô de olho faz tempooo,outros,nao_entendi,0.8165332408661562,0.6948953191685008,nao_entendi
é acolchoada ?,outros,nao_entendi,0.8163599984762886,0.6598592537040304,nao_entendi
Chegou,outros,nao_entendi,0.8158607214478621,0.6591284157146785,nao_entendi
E o body me chega HOJE,outros,nao_entendi,0.8141424280061851,0.6935758284419669,nao_entendi
macacões com mangas,outros,nao_entendi,0.8105079249561639,0.7100857446829594,nao_entendi
daniela.masson@hotmail.com,outros,nao_entendi,0.8056466622400881,0.7103535902640825,nao_entendi
Tutu. Meu filho é Tutu. Arthur kkkk,outros,nao_entendi,0.7956500000406029,0.7038290821246691,nao_entendi
Estou vendo pelo celular sim.,outros,nao_entendi,0.7933842122242933,0.6971205337699116,nao_entendi
yes!!,outros,nao_entendi,0.7918349103260237,0.706872908550854,nao_entendi
e a calça é de onde?,outros,nao_entendi,0.7905325634760333,0.6714643165233825,nao_entendi
Por nada!,outros,nao_entendi,0.7904412053055122,0.6255861512118834,nao_entendi
reagiu com 👍 à sua mensagem,outros,nao_entendi,0.7890810551692464,0.6247992684234498,nao_entendi
reagiu com 👍 à sua mensagem,outros,nao_entendi,0.7890810551692464,0.6247992684234498,nao_entendi
reagiu com 👍 à sua mensagem,outros,nao_entendi,0.7890810551692464,0.6247992684234498,nao_entendi
reagiu com 👍 à sua mensagem,outros,nao_entendi,0.7890810551692464,0.6247992684234498,nao_entendi
adorei a dica!,outros,nao_entendi,0.7869312454097653,0.689011828964166,nao_entendi
Yes!!,outros,nao_entendi,0.7824282099205355,0.6916823667239045,nao_entendi
vou seguir.,outros,nao_entendi,0.7819651432031897,0.6677125593108739,nao_entendi
Ebaaaaa,outros,nao_entendi,0.7815390153556082,0.5872961932607356,nao_entendi
Eh isso mesmo?,outros,nao_entendi,0.7796026738953971,0.590639644989605,nao_entendi
Vou seguir.,outros,nao_entendi,0.779600539967462,0.658018980945,nao_entendi
estou vendo pelo celular sim.,outros,nao_entendi,0.7791756380302902,0.6717001958120373,nao_entendi
adorei! como funciona ?🤩,outros,nao_entendi,0.7788375478707047,0.6029548912568227,nao_entendi
E a calça é de onde?,outros,nao_entendi,0.7765482881634629,0.6424762456935228,nao_entendi
joia,outros,nao_entendi,0.7762401042251289,0.5914472339462028,nao_entendi
Adquiri uma máxi pantalona Valéria mansur,outros,nao_entendi,0.7748907965605975,0.6048529151454046,nao_entendi
tutu. meu filho é tutu. arthur kkkk,outros,nao_entendi,0.7743934513858898,0.6774119978404475,nao_entendi
Deu certo mas a peça que eu queria acabou…,outros,nao_entendi,0.773400294579378,0.6662104450619251,nao_entendi
deu certo mas a peça que eu queria acabou…,outros,nao_entendi,0.7711178007999532,0.6588540252787214,nao_entendi
muito estilo,outros,nao_entendi,0.7704989709397143,0.6034918279688523,nao_entendi
Adoro…!,outros,nao_entendi,0.7692332469254078,0.662313852453005,nao_entendi
por nada!,outros,nao_entendi,0.7654251360425155,0.581283927719945,nao_entendi
11 99635.2663,outros,nao_entendi,0.7612288181764901,0.6220275113849572,nao_entendi
11 99635.2663,outros,nao_entendi,0.7612288181764901,0.6220275113849572,nao_entendi
Esse é o fechado,outros,nao_entendi,0.7609471639546356,0.6730109846476204,nao_entendi
tá joia.,outros,nao_entendi,0.7594269301296692,0.5627992936497713,nao_entendi
como falo com alguém daí,outros,nao_entendi,0.7553920003526814,0.5699923587558422,nao_entendi
Maravilha,outros,nao_entendi,0.7540767487419625,0.5404684114713185,nao_entendi
Muito estilo,outros,nao_entendi,0.7495570813082049,0.5784749106838382,nao_entendi
adoro…!,outros,nao_entendi,0.7492619917441471,0.6095963180582161,nao_entendi
eba!,outros,nao_entendi,0.7448733474100058,0.5120826368168583,nao_entendi
Já respondi! Sim no wzap,outros,nao_entendi,0.7444510668257732,0.5906218470940648,nao_entendi
chegou,outros,nao_entendi,0.7443450539725974,0.5338500838923266,nao_entendi
???,outros,nao_entendi,0.7411822915099325,0.5040709085470056,nao_entendi
???,outros,nao_entendi,0.7411822915099325,0.5040709085470056,nao_entendi
Reagiu com 🖤 à sua mensagem,outros,nao_entendi,0.7321738836967039,0.4793738728352467,nao_entendi
oba! ❤️,outros,nao_entendi,0.7275756541783226,0.4841483087166929,nao_entendi
reagiu com 👍🏿 à sua mensagem,outros,nao_entendi,0.727249916294119,0.4814718336484186,nao_entendi
maravilha,outros,nao_entendi,0.72639218121466,0.48689292100722037,nao_entendi
e o body me chega hoje,outros,nao_entendi,0.7217092082599194,0.49776819823542673,nao_entendi
Vou olhar,outros,nao_entendi,0.7197005602489345,0.6234905592039292,nao_entendi
Ainda hj vou efetuar a compra da calça,outros,nao_entendi,0.7176686679976193,0.5785589681679815,nao_entendi
vou olhar,outros,nao_entendi,0.7161330734234078,0.6121710475409832,nao_entendi
"claro, mando tudo la",outros,nao_entendi,0.7107452501561292,0.5548645012262987,nao_entendi
37?? Não creio,outros,nao_entendi,0.7083432169263794,0.4706272248612291,nao_entendi
sim!,outros,nao_entendi,0.7067081527926763,0.4885912297740673,nao_entendi
ainda hj vou efetuar a compra da calça,outros,nao_entendi,0.7031281262416647,0.5429883595143012,nao_entendi
Sim!,outros,nao_entendi,0.7021508918000542,0.4908885196281053,nao_entendi
já comprei 3 peças da curadobia,outros,nao_entendi,0.6989738959943231,0.5952464960429559,nao_entendi
aguardo ansiosa pelos seus pisantes na curadobia,outros,nao_entendi,0.6988777458206893,0.4509362285469438,nao_entendi
reagiu com 🖤 à sua mensagem,outros,nao_entendi,0.6970079222811019,0.41549713232220475,nao_entendi
Tô de olho faz tempooo,outros,nao_entendi,0.6959211732987044,0.454025352919345,nao_entendi
endereço,outros,nao_entendi,0.6955529353234541,0.537732243689996,nao_entendi
❤️,outros,nao_entendi,0.6945455866160822,0.4283369766306548,nao_entendi
❤️,outros,nao_entendi,0.6945455866160822,0.4283369766306548,nao_entendi
Adorei a dica!,outros,nao_entendi,0.6941052934556723,0.5107438576110955,nao_entendi
Já comprei 3 peças da curadobia,outros,nao_entendi,0.6932281038224616,0.5885823539129853,nao_entendi
37?? não creio,outros,nao_entendi,0.6913605398481577,0.444540319071114,nao_entendi
eh isso mesmo?,outros,nao_entendi,0.6790741036274194,0.3879458689372965,nao_entendi
E a blusa?,outros,nao_entendi,0.6725051466849689,0.4584653112673883,nao_entendi
Como falo com alguém daí,outros,nao_entendi,0.6699023786311917,0.39724811338447497,nao_entendi
993811193,outros,nao_entendi,0.6688525220074516,0.4902482339398281,nao_entendi
993811193,outros,nao_entendi,0.6688525220074516,0.4902482339398281,nao_entendi
"Claro, mando tudo la",outros,nao_entendi,0.6675216521100013,0.48586545387193936,nao_entendi
ei ana,outros,nao_entendi,0.6675150919518847,0.3493351965743217,nao_entendi
cadê? quero,outros,nao_entendi,0.6644488727691726,0.4318041754221198,nao_entendi
Aguardo ansiosa pelos seus pisantes na curadobia,outros,nao_entendi,0.6599938345535288,0.38104333873944446,nao_entendi
e a blusa?,outros,nao_entendi,0.655048517121395,0.444108234008996,nao_entendi
foi muito legal,outros,nao_entendi,0.6546835355515769,0.443129995746789,nao_entendi
isso é curadobia hein!,outros,nao_entendi,0.6537353054600595,0.4582734917684459,nao_entendi
Foi muito legal,outros,nao_entendi,0.6537096613867321,0.43182853386521214,nao_entendi
Cadê? Quero,outros,nao_entendi,0.6524032172849523,0.46445806244523524,nao_entendi
já respondi! sim no wzap,outros,nao_entendi,0.6493141838746407,0.4186204718476718,nao_entendi
estou de olho nessa peça aqui 👇🏻,outros,nao_entendi,0.6487218246551953,0.45248212746152483,nao_entendi
Paguei Sedex porque estou indo hoje pra Londres e queria levar o body,outros,nao_entendi,0.6478990534650614,0.4885789979219509,nao_entendi
🖤🖤🖤,outros,nao_entendi,0.6444111527400042,0.31816371902056206,nao_entendi
🖤🖤🖤,outros,nao_entendi,0.6444111527400042,0.31816371902056206,nao_entendi
qual a marca do tenis?,outros,nao_entendi,0.6379042358525789,0.48647257968596813,nao_entendi
Reagiu com 👍 à sua mensagem,outros,nao_entendi,0.637606952497299,0.3212240372554427,nao_entendi
Reagiu com 👍 à sua mensagem,outros,nao_entendi,0.637606952497299,0.3212240372554427,nao_entendi
Reagiu com 👍 à sua mensagem,outros,nao_entendi,0.637606952497299,0.3212240372554427,nao_entendi
Reagiu com 👍 à sua mensagem,outros,nao_entendi,0.637606952497299,0.3212240372554427,nao_entendi
qual foi a mensagem?,outros,nao_entendi,0.6255279413570887,0.2607525517818022,nao_entendi
Qual a marca do tenis?,outros,nao_entendi,0.625472864112436,0.39703517022106105,nao_entendi
Oba! ❤️,outros,nao_entendi,0.6235570296398913,0.27846244880447785,nao_entendi
"os brincos argola frontal, não sei o nome da peça kkk",outros,nao_entendi,0.6232764251791811,0.43701226623985023,nao_entendi
ahh reptilia adoro,outros,nao_entendi,0.6216504263026273,0.4096696456152913,nao_entendi
Estou de olho nessa peça aqui 👇🏻,outros,nao_entendi,0.6210869038961141,0.42893607278865875,nao_entendi
eu queria usar nas fotos que irei fazer amanhã,outros,nao_entendi,0.6148887985368542,0.4373509112801217,nao_entendi
