texto,label_true,intent_raw,conf,gap,intent_pred
Este é meu WhatsApp…,onde_comprar,como_comprar,0.9858670920211636,0.978804900998678,como_comprar
este é meu whatsapp…,onde_comprar,como_comprar,0.9596576140001565,0.9322614861895728,como_comprar
"Olá, sou o gerente de vendas da PG Game Platform. Quero falar com você sobre parcerias. Nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de Curaçao em outubro. Você pode se juntar a nós e lhe daremos altas comissões. Entre em contato comigo pelo WhatsApp: +13434802605",onde_comprar,como_comprar,0.9045216329390627,0.8241425385609404,como_comprar
Alguém poderia entrar em contato comigo por e-mail ou WhatsApp? O site de vcs parece que está com problemas. Não funciona direito não.,onde_comprar,como_comprar,0.8277728788126696,0.6858755245224999,como_comprar
"olá, sou o gerente de vendas da pg game platform. quero falar com você sobre parcerias. nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curaçao em outubro. você pode se juntar a nós e lhe daremos altas comissões. entre em contato comigo pelo whatsapp: +13434802605",onde_comprar,como_comprar,0.7854509398387127,0.586713528657572,como_comprar
oi! tudo certinho por aí? 💚 somos a ēcru e trabalhamos com embalagens sustentáveis e personalizáveis feitas em algodão cru! nossos principais produtos são: 💚 necessaire 💚 saquinhos 💚 ecobags nos identificamos muito com a sua empresa e adoraríamos te apresentar nosso catálogo! posso te enviar mais informações pelo e-mail ou whatsapp? ah! também aceitamos propostas de orçamento ou cobrimos valores de outros fornecedores!,onde_comprar,como_comprar,0.5065329683896457,0.16185775981871559,como_comprar
Como comprar ?,onde_comprar,formas_pagamento,0.8812383187399513,0.8131185600172235,formas_pagamento
como comprar ?,onde_comprar,formas_pagamento,0.8408639628729134,0.7679465732484588,formas_pagamento
https://www.instagram.com/tatho.brasil/profilecard/,onde_comprar,nao_entendi,0.9831561819241285,0.9792622558676715,nao_entendi
https://www.instagram.com/tatho.brasil/profilecard/,onde_comprar,nao_entendi,0.9831561819241285,0.9792622558676715,nao_entendi
https://www.instagram.com/wendyelborin/profilecard/,onde_comprar,nao_entendi,0.9755889618992596,0.9675006052394494,nao_entendi
https://www.instagram.com/wendyelborin/profilecard/,onde_comprar,nao_entendi,0.9755889618992596,0.9675006052394494,nao_entendi
https://www.instagram.com/durgashop/profilecard/,onde_comprar,nao_entendi,0.9693725302321107,0.9587663350536586,nao_entendi
https://www.instagram.com/durgashop/profilecard/,onde_comprar,nao_entendi,0.9693725302321107,0.9587663350536586,nao_entendi
https://www.instagram.com/ac.gromann?igsh=MWE4dTZiY2IzeTAxNw==,onde_comprar,nao_entendi,0.9678664320378499,0.9433781574248709,nao_entendi
https://www.instagram.com/giom.ei/profilecard/,onde_comprar,nao_entendi,0.9670526975597857,0.9557105483985023,nao_entendi
https://www.instagram.com/giom.ei/profilecard/,onde_comprar,nao_entendi,0.9670526975597857,0.9557105483985023,nao_entendi
https://www.instagram.com/ac.gromann?igsh=mwe4dtziy2izetaxnw==,onde_comprar,nao_entendi,0.9371360952141863,0.8865053101772261,nao_entendi
https://www.instagram.com/voceamara/profilecard/,onde_comprar,nao_entendi,0.9359061244036804,0.9054935469335638,nao_entendi
https://www.instagram.com/voceamara/profilecard/,onde_comprar,nao_entendi,0.9359061244036804,0.9054935469335638,nao_entendi
https://www.instagram.com/_nata.oficial/profilecard/,onde_comprar,nao_entendi,0.9113332634362106,0.8779265949468652,nao_entendi
https://www.instagram.com/_nata.oficial/profilecard/,onde_comprar,nao_entendi,0.9113332634362106,0.8779265949468652,nao_entendi
https://www.instagram.com/luiseramirezbrand/profilecard/,onde_comprar,nao_entendi,0.8988754076839299,0.8583275382870911,nao_entendi
https://www.instagram.com/luiseramirezbrand/profilecard/,onde_comprar,nao_entendi,0.8988754076839299,0.8583275382870911,nao_entendi
https://www.instagram.com/numerodez.numerodez/profilecard/,onde_comprar,nao_entendi,0.8728070278216755,0.8376594563732322,nao_entendi
https://www.instagram.com/numerodez.numerodez/profilecard/,onde_comprar,nao_entendi,0.8728070278216755,0.8376594563732322,nao_entendi
https://www.instagram.com/minimadeia/profilecard/,onde_comprar,nao_entendi,0.8540277384923574,0.745132123618786,nao_entendi
https://www.instagram.com/minimadeia/profilecard/,onde_comprar,nao_entendi,0.8540277384923574,0.745132123618786,nao_entendi
https://www.instagram.com/usemyk/profilecard/,onde_comprar,nao_entendi,0.8369583283316742,0.7842025342580335,nao_entendi
https://www.instagram.com/usemyk/profilecard/,onde_comprar,nao_entendi,0.8369583283316742,0.7842025342580335,nao_entendi
https://www.instagram.com/queensgatestore?igsh=Mjc0c2g5cHNmN25k&utm_source=qr,onde_comprar,nao_entendi,0.8232514184024371,0.7452552158654489,nao_entendi
https://www.instagram.com/agola__/profilecard/,onde_comprar,nao_entendi,0.8102397352719176,0.6460341196858694,nao_entendi
https://www.instagram.com/agola__/profilecard/,onde_comprar,nao_entendi,0.8102397352719176,0.6460341196858694,nao_entendi
https://www.instagram.com/queensgatestore?igsh=mjc0c2g5chnmn25k&utm_source=qr,onde_comprar,nao_entendi,0.8011681694998712,0.7161340072012433,nao_entendi
https://www.instagram.com/_nata.oficial?igsh=n204dxp5bzn6azbz,onde_comprar,nao_entendi,0.7943618603496724,0.6113879791467722,nao_entendi
https://www.instagram.com/_nata.oficial?igsh=N204dXp5bzN6azBz,onde_comprar,nao_entendi,0.7472773473070616,0.5192428588167473,nao_entendi
https://www.instagram.com/___lourie___/profilecard/,onde_comprar,nao_entendi,0.6973095638744857,0.4583771312204843,nao_entendi
https://www.instagram.com/___lourie___/profilecard/,onde_comprar,nao_entendi,0.6973095638744857,0.4583771312204843,nao_entendi
chico neto cd maré mar whatsapp 11965621065 http://palcomp3.com/chiconetodaparaiba/,onde_comprar,nao_entendi,0.5438347964546292,0.28129714262196864,nao_entendi
alguém poderia entrar em contato comigo por e-mail ou whatsapp? o site de vcs parece que está com problemas. não funciona direito não.,onde_comprar,como_comprar,0.49997347040016743,0.04644317281010574,outros
Chico Neto CD Maré Mar WhatsApp 11965621065 http://palcomp3.com/chiconetodaparaiba/,onde_comprar,saudacao,0.47923878186492613,0.1704563633747087,outros
PARABÉNS!!! Excelente ideia!!! Vim pelo insta da Glória Kalil 😍 - Torcendo por mais um SUCESSO!,onde_comprar,agradecimento,0.4424853074496786,0.06334146979470778,outros
"Ola meninas seguem meus contatos: +1(917)868-9790 Daniela.masson@hotmail.com Muito bom falar com vcs ontem, obrigada ! Falamos na sequência por WhatsApp 🌷",onde_comprar,saudacao,0.9786205961580136,0.9661219812309244,saudacao
"ola meninas seguem meus contatos: +1(917)868-9790 daniela.masson@hotmail.com muito bom falar com vcs ontem, obrigada ! falamos na sequência por whatsapp 🌷",onde_comprar,saudacao,0.977679198310226,0.9659121589629952,saudacao
Olá tudo bem Ana e vc? Que bacana… Vou passar o WhatsApp da Maiá pode falar com ela por gentileza! 11-983268095,onde_comprar,saudacao,0.7310909677585001,0.6152007647846,saudacao
olá tudo bem ana e vc? que bacana… vou passar o whatsapp da maiá pode falar com ela por gentileza! 11-983268095,onde_comprar,saudacao,0.6025071986888649,0.3881216951361688,saudacao
onde e a loja?,onde_comprar,saudacao,0.5666926036151487,0.2306450050226289,saudacao
Onde e a loja?,onde_comprar,saudacao,0.5133603442182728,0.12267329658536374,saudacao
Oi! Tudo certinho por aí? 💚 Somos a ĒCRU e trabalhamos com embalagens sustentáveis e personalizáveis feitas em algodão cru! Nossos principais produtos são: 💚 Necessaire 💚 Saquinhos 💚 Ecobags Nos identificamos muito com a sua empresa e adoraríamos te apresentar nosso catálogo! Posso te enviar mais informações pelo e-mail ou Whatsapp? Ah! Também aceitamos propostas de orçamento ou cobrimos valores de outros fornecedores!,onde_comprar,saudacao,0.5033060209862771,0.10928079135960056,saudacao
Adorei!!!! 😘😘🌷,outros,agradecimento,0.9997257981504101,0.9995263217285326,agradecimento
Mas super entendi e aproveito pra agradecer e elogiar seu trabalho,outros,agradecimento,0.9996657184713582,0.9993452625559045,agradecimento
mas super entendi e aproveito pra agradecer e elogiar seu trabalho,outros,agradecimento,0.9995370490982582,0.9991025247035995,agradecimento
adorei!!!! 😘😘🌷,outros,agradecimento,0.9995286507196118,0.9991679573826039,agradecimento
"De todo modo , agradeço por perguntar",outros,agradecimento,0.999004306908852,0.998071856679249,agradecimento
"de todo modo , agradeço por perguntar",outros,agradecimento,0.9987618962053458,0.9976057299564788,agradecimento
Ah que bom!! É lindíssima!! Parabéns.,outros,agradecimento,0.9940594518568029,0.9881926066420464,agradecimento
Que honra 😍😍😍,outros,agradecimento,0.9885838542086992,0.9787603048602485,agradecimento
Adoro…!,outros,agradecimento,0.9845498420629483,0.9696687741895048,agradecimento
Adorei a dica!,outros,agradecimento,0.9814021997729979,0.9651571916481385,agradecimento
"Link da calça, por gentileza",outros,agradecimento,0.9755969815585822,0.9607379004375449,agradecimento
adoro…!,outros,agradecimento,0.9721306458625169,0.9453857550793499,agradecimento
"link da calça, por gentileza",outros,agradecimento,0.9638716666595093,0.9458520804365563,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
👏,outros,agradecimento,0.9634075557676745,0.934856280054849,agradecimento
lindíssima,outros,agradecimento,0.9611471126202921,0.9293530921772758,agradecimento
ah que bom!! é lindíssima!! parabéns.,outros,agradecimento,0.9611109282342412,0.9234058659071644,agradecimento
Maravilha!,outros,agradecimento,0.9575175873662392,0.9184517902837276,agradecimento
Linda gladiadora!,outros,agradecimento,0.956236525713882,0.914650807560567,agradecimento
Foi muito legal,outros,agradecimento,0.9481274166437893,0.9022174133860602,agradecimento
Tudo bem,outros,agradecimento,0.9421925715363202,0.8872961433375092,agradecimento
Lindas !!,outros,agradecimento,0.9393798659827926,0.9107755074962695,agradecimento
ahh reptilia adoro,outros,agradecimento,0.9362595512883798,0.8816366147363756,agradecimento
"claro, mando tudo la",outros,agradecimento,0.9360936538755772,0.8889519126537352,agradecimento
tudo bem,outros,agradecimento,0.9348744443002602,0.8771964553394006,agradecimento
que honra 😍😍😍,outros,agradecimento,0.9318009329085909,0.8854744532899026,agradecimento
adorei a dica!,outros,agradecimento,0.9312371063100559,0.8710839552783933,agradecimento
foi muito legal,outros,agradecimento,0.9292105582818485,0.8659753704643941,agradecimento
"Claro, mando tudo la",outros,agradecimento,0.9254877758770217,0.8658154410543429,agradecimento
que lindo tudo!,outros,agradecimento,0.9154551925271317,0.8480396184343366,agradecimento
vou seguir.,outros,agradecimento,0.914247313557799,0.8549535867285113,agradecimento
Tudo bem também!!,outros,agradecimento,0.9140086888900733,0.8444544877321731,agradecimento
Vou seguir.,outros,agradecimento,0.9075493724037355,0.8403603217243425,agradecimento
Que lindo tudo!,outros,agradecimento,0.8965378809088498,0.8063117535848596,agradecimento
Reagiu com 👍🏿 à sua mensagem,outros,agradecimento,0.8883329821317013,0.8307000819713092,agradecimento
🥰,outros,agradecimento,0.883739761799678,0.8116796150360575,agradecimento
🥰,outros,agradecimento,0.883739761799678,0.8116796150360575,agradecimento
🥰,outros,agradecimento,0.883739761799678,0.8116796150360575,agradecimento
🥰,outros,agradecimento,0.883739761799678,0.8116796150360575,agradecimento
🥰,outros,agradecimento,0.883739761799678,0.8116796150360575,agradecimento
🥰,outros,agradecimento,0.883739761799678,0.8116796150360575,agradecimento
tudo bem também!!,outros,agradecimento,0.8837001755869124,0.8243680190355341,agradecimento
Reagiu com 👍 à sua mensagem,outros,agradecimento,0.882833714739956,0.8155934758658308,agradecimento
Reagiu com 👍 à sua mensagem,outros,agradecimento,0.882833714739956,0.8155934758658308,agradecimento
Reagiu com 👍 à sua mensagem,outros,agradecimento,0.882833714739956,0.8155934758658308,agradecimento
Reagiu com 👍 à sua mensagem,outros,agradecimento,0.882833714739956,0.8155934758658308,agradecimento
Ahh Reptilia adoro,outros,agradecimento,0.853751338737612,0.7221486184275773,agradecimento
"Sim! A Carol entrou em contato comigo! Uma fofa , super atenciosa",outros,agradecimento,0.8325138258557145,0.7011006048292464,agradecimento
Que lindoo😍,outros,agradecimento,0.8270623651990064,0.6752357745742427,agradecimento
reagiu com 💜 à sua mensagem,outros,agradecimento,0.8253629509510565,0.6602771485365535,agradecimento
Você é linda e de uma delicadeza admirável,outros,agradecimento,0.8221626941161311,0.6599628114037386,agradecimento
Lindíssima,outros,agradecimento,0.8205880211103839,0.6461788555141496,agradecimento
você é linda e de uma delicadeza admirável,outros,agradecimento,0.8200696528748389,0.656240347677874,agradecimento
Uma coisa de lindo!,outros,agradecimento,0.8190954350923136,0.6783612610996387,agradecimento
Eu adorei !! Ja usei minha saia hj,outros,agradecimento,0.8114080092747789,0.6371960996756422,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
😍,outros,agradecimento,0.803860775468387,0.6283783986807469,agradecimento
que lindoo😍,outros,agradecimento,0.7970495432646921,0.6509986237911098,agradecimento
gostei da corrente dourada também.,outros,agradecimento,0.7963403085898232,0.6276798181529911,agradecimento
Vamos marcar ☺️,outros,agradecimento,0.791245462461371,0.6512375902736979,agradecimento
Gostei da corrente dourada também.,outros,agradecimento,0.7820097658006887,0.6016434581464221,agradecimento
Uauuu ameiii! Linda saia!,outros,agradecimento,0.7811888052933621,0.5859892230545596,agradecimento
vamos marcar ☺️,outros,agradecimento,0.7704453914131996,0.6117395232679127,agradecimento
Feliz demais q vc gostou ! ☺️☺️☺️ me fala como funciona melhor pra vc e marcamos um call,outros,agradecimento,0.7635570034850714,0.5538152957198473,agradecimento
lindas !!,outros,agradecimento,0.7573272864339173,0.5722282775753864,agradecimento
uma coisa de lindo!,outros,agradecimento,0.7556752458757493,0.5625499380216128,agradecimento
eu adorei !! ja usei minha saia hj,outros,agradecimento,0.7445771117162301,0.5171170038857238,agradecimento
feliz demais q vc gostou ! ☺️☺️☺️ me fala como funciona melhor pra vc e marcamos um call,outros,agradecimento,0.7409359874664705,0.5283524954126062,agradecimento
maravilha 🙌🏼,outros,agradecimento,0.7254186128584004,0.553534514343614,agradecimento
❤️,outros,agradecimento,0.7173660312089367,0.5631588384026283,agradecimento
❤️,outros,agradecimento,0.7173660312089367,0.5631588384026283,agradecimento
❤️❤️❤️❤️❤️,outros,agradecimento,0.7067575409931416,0.4780215835886959,agradecimento
❤️❤️❤️❤️❤️,outros,agradecimento,0.7067575409931416,0.4780215835886959,agradecimento
linda gladiadora!,outros,agradecimento,0.694201126735671,0.3983902912999913,agradecimento
Maravilha 🙌🏼,outros,agradecimento,0.6772733786765591,0.46885668312761547,agradecimento
❤️❤️,outros,agradecimento,0.6726822527570075,0.45678189836957805,agradecimento
❤️❤️,outros,agradecimento,0.6726822527570075,0.45678189836957805,agradecimento
Bia gosto muito das suas bolsas . Poderia passar umas dicas ?? Não encontrei no seu site …,outros,agradecimento,0.6458368897442711,0.4335146736614013,agradecimento
Reagiu com 🖤 à sua mensagem,outros,agradecimento,0.6005654454639322,0.305609475970196,agradecimento
bia gosto muito das suas bolsas . poderia passar umas dicas ?? não encontrei no seu site …,outros,agradecimento,0.5691548300263598,0.3376794000369234,agradecimento
por nada!,outros,agradecimento,0.5649746790761015,0.32072735894463267,agradecimento
macacão precisa ser mais soltinho,outros,agradecimento,0.5389286778918407,0.13312086674968643,agradecimento
Como posso fazer essa apresentacao?,outros,agradecimento,0.5385849704124113,0.2953681274597769,agradecimento
"Eu quero sim, mas vc poderia me enviar a foto do modelo só pra eu confirmar",outros,agradecimento,0.5374681696285886,0.2526951675149923,agradecimento
"eu quero sim, mas vc poderia me enviar a foto do modelo só pra eu confirmar",outros,agradecimento,0.515224199639971,0.21702049808746193,agradecimento
Sua roupa jeans é de onde?,outros,disponibilidade_estoque,0.5995011534567418,0.4355857442117991,disponibilidade_estoque
sua roupa jeans é de onde?,outros,disponibilidade_estoque,0.5758202921955563,0.4053317340928377,disponibilidade_estoque
"Boa tarde! Comprei a blusa Pah , mas não consigo deixá-la parecida como da foto… acho que estou usando de forma errada… tem alguma tutorial de como vesti-la ? Rs",outros,erros_plataforma,0.5906426670417568,0.4828386315072158,erros_plataforma
Não consigo deixá-la deste jeito,outros,erros_plataforma,0.5231842458288355,0.1911772912695502,erros_plataforma
compra realizada,outros,formas_pagamento,0.9707883831939651,0.959658458519607,formas_pagamento
Compra realizada,outros,formas_pagamento,0.9475505969920052,0.9173381218665683,formas_pagamento
Certo. Qual o link da compra?,outros,formas_pagamento,0.9276510873786166,0.908649902647645,formas_pagamento
quanto tá essa blusa?,outros,formas_pagamento,0.9157990419271181,0.8369034932169872,formas_pagamento
certo. qual o link da compra?,outros,formas_pagamento,0.9032210955320925,0.8806901992181297,formas_pagamento
Quanto tá essa blusa?,outros,formas_pagamento,0.8889186793188291,0.7829427581205819,formas_pagamento
Onde posso comprar?,outros,formas_pagamento,0.8211255039856877,0.7308751403761904,formas_pagamento
onde posso comprar?,outros,formas_pagamento,0.7965562352044624,0.6905974089360823,formas_pagamento
"Eu quero comprar esses acessórios, como faço?",outros,formas_pagamento,0.7903649371428615,0.7466272776405202,formas_pagamento
"eu quero comprar esses acessórios, como faço?",outros,formas_pagamento,0.7433588233696318,0.6886321767192178,formas_pagamento
olá. tentei fazer uma compra e após entrar com os dados do cartão e senha vem a seguinte tela,outros,formas_pagamento,0.7208424077613472,0.6402038859043837,formas_pagamento
"linda calça, qual é a marca?",outros,formas_pagamento,0.7045020765833826,0.5741763719169791,formas_pagamento
Olá. Tentei fazer uma compra e após entrar com os dados do cartão e senha vem a seguinte tela,outros,formas_pagamento,0.686969188022768,0.6026714155495281,formas_pagamento
ola! estou tentando finalizar uma compra mas aparece o seguinte erro,outros,formas_pagamento,0.6299860295068651,0.505653296765083,formas_pagamento
Por onde posso acompanhar o envio da minha compra?,outros,frete_prazo,0.6728302569152843,0.5223206092798712,frete_prazo
por onde posso acompanhar o envio da minha compra?,outros,frete_prazo,0.6542937911349054,0.4838664367745877,frete_prazo
Ambos :),outros,nao_entendi,0.9994397829361318,0.9989737303965049,nao_entendi
ambos :),outros,nao_entendi,0.9990892750898976,0.9983599391202898,nao_entendi
Estou vendo pelo celular sim.,outros,nao_entendi,0.9972351232575176,0.9956663149118555,nao_entendi
estou vendo pelo celular sim.,outros,nao_entendi,0.99658593226381,0.9945028814848891,nao_entendi
falamos por lá,outros,nao_entendi,0.9956683335795553,0.9928747064330322,nao_entendi
Falamos por lá,outros,nao_entendi,0.9947442962910786,0.9914494177017549,nao_entendi
muito tenso,outros,nao_entendi,0.9939196832991782,0.9889911849779095,nao_entendi
E ainda não chegou,outros,nao_entendi,0.9917476274051639,0.9864910016394839,nao_entendi
"Na verdade foi o porteiro, rs!",outros,nao_entendi,0.990120346881483,0.9822716056837033,nao_entendi
Muito tenso,outros,nao_entendi,0.9901043172153589,0.9824798024550784,nao_entendi
e ainda não chegou,outros,nao_entendi,0.9897483009504005,0.9835666838984093,nao_entendi
"na verdade foi o porteiro, rs!",outros,nao_entendi,0.9892997941619766,0.9807457286140988,nao_entendi
maravilha,outros,nao_entendi,0.9888608799564301,0.9826307636215773,nao_entendi
como falo com alguém daí,outros,nao_entendi,0.9866890392951694,0.9796963313793909,nao_entendi
reagiu com 😢 à sua mensagem,outros,nao_entendi,0.9828265097357824,0.9697302450813053,nao_entendi
Ahhh maravilha,outros,nao_entendi,0.980839467207201,0.9667619172814844,nao_entendi
Mas a peça ainda não chegou,outros,nao_entendi,0.976106241679969,0.9638006211309729,nao_entendi
outra dúvida é sobre o tom certinho dessa jaqueta. no site achei que estava num tom diferente dos stories,outros,nao_entendi,0.9760819990901705,0.95830307364956,nao_entendi
Precisei escrever em uma postagem,outros,nao_entendi,0.9747496971877224,0.9523102370255856,nao_entendi
mas a peça ainda não chegou,outros,nao_entendi,0.9743973135113776,0.9625223459231346,nao_entendi
Como falo com alguém daí,outros,nao_entendi,0.9736265630433223,0.9566144495415128,nao_entendi
Aiiiin que pena,outros,nao_entendi,0.9723443440950391,0.9527576735281922,nao_entendi
precisei escrever em uma postagem,outros,nao_entendi,0.9722879644523043,0.9476013186980122,nao_entendi
aiiiin que pena,outros,nao_entendi,0.9708247729382156,0.9498831266390023,nao_entendi
Tutu. Meu filho é Tutu. Arthur kkkk,outros,nao_entendi,0.9702228372253457,0.9444312570912214,nao_entendi
Eh isso mesmo?,outros,nao_entendi,0.9678187239011838,0.9493617825068132,nao_entendi
"na verdade eu já assisti ao vídeo do casaco no site curadobia várias vezes para tentar chegar a essa conclusão, mas não consegui",outros,nao_entendi,0.9662873086910988,0.9541666941303348,nao_entendi
É fato! Perguntei pois está a procurando uma peça e não encontrava,outros,nao_entendi,0.9647379295433293,0.952803931646732,nao_entendi
eh isso mesmo?,outros,nao_entendi,0.964046803618989,0.9433879196728346,nao_entendi
tutu. meu filho é tutu. arthur kkkk,outros,nao_entendi,0.9637301524848672,0.9313088618994048,nao_entendi
"Na verdade eu já assisti ao vídeo do casaco no site Curadobia várias vezes para tentar chegar a essa conclusão, mas não consegui",outros,nao_entendi,0.9622712727445494,0.9497226855334833,nao_entendi
ahhh maravilha,outros,nao_entendi,0.9615717486318861,0.9359416316708461,nao_entendi
"Ainda não , super correria",outros,nao_entendi,0.9596702535747558,0.9349449185020525,nao_entendi
Macacões com mangas,outros,nao_entendi,0.9578754080682382,0.9371193119428405,nao_entendi
E achei muito difícil o contato com vcs,outros,nao_entendi,0.9489884588791487,0.9199131066492982,nao_entendi
e achei muito difícil o contato com vcs,outros,nao_entendi,0.9465079042081338,0.9161879943883018,nao_entendi
😮,outros,nao_entendi,0.946308216933567,0.9160300704834504,nao_entendi
😮,outros,nao_entendi,0.946308216933567,0.9160300704834504,nao_entendi
"gostei do conjunto, mas não vi no site",outros,nao_entendi,0.9380928032005454,0.9080689190182919,nao_entendi
"Gostei do conjunto, mas não vi no site",outros,nao_entendi,0.9357013361069041,0.9083535977220843,nao_entendi
"ainda não , super correria",outros,nao_entendi,0.9351068084251858,0.8876787974439807,nao_entendi
pode ser?,outros,nao_entendi,0.9313348471105607,0.9085357187101077,nao_entendi
Tô de olho faz tempooo,outros,nao_entendi,0.9255403176824686,0.8909823874985356,nao_entendi
é fato! perguntei pois está a procurando uma peça e não encontrava,outros,nao_entendi,0.923116595956327,0.8935933300441614,nao_entendi
parece que o contato por aqui não é satisfatório...,outros,nao_entendi,0.9225383239490075,0.8872001732732786,nao_entendi
Pode ser?,outros,nao_entendi,0.9167989333965464,0.893226483436808,nao_entendi
é acolchoada ?,outros,nao_entendi,0.9146702775037198,0.8622374486726481,nao_entendi
Parece que o contato por aqui não é satisfatório...,outros,nao_entendi,0.9144973102706668,0.8724724483246866,nao_entendi
vou olhar,outros,nao_entendi,0.9090599512444248,0.8627680761319874,nao_entendi
É acolchoada ?,outros,nao_entendi,0.9062032276833908,0.8505932056666861,nao_entendi
aguardo ansiosa pelos seus pisantes na curadobia,outros,nao_entendi,0.9053793361544962,0.860976298265903,nao_entendi
estou de olho nessa peça aqui 👇🏻,outros,nao_entendi,0.9046540283277394,0.850050728852891,nao_entendi
Vou olhar,outros,nao_entendi,0.9032377107082655,0.8580519284400777,nao_entendi
Funciona,outros,nao_entendi,0.9006935772088803,0.8321779544647274,nao_entendi
